task_idx,task_id,recipient_condition,recipient_wording,recipient_label,donor_type,donor_condition,donor_label,config,family,boundary,hidden_indices,common_suffix_tokens,baseline_margin,patched_margin,raw_margin_shift,signed_transfer_effect
12,task_012,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,full_H15_H20,control,20,"15,16,17,18,19,20",69,0.1702578067779541,0.08774721622467041,-0.08251059055328369,0.08251059055328369
12,task_012,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,full_H15_H20,control,20,"15,16,17,18,19,20",69,0.3459113836288452,0.25073421001434326,-0.09517717361450195,-0.09517717361450195
12,task_012,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,full_H15_H20,control,20,"15,16,17,18,19,20",69,-0.012958884239196777,0.11152100563049316,0.12447988986968994,0.12447988986968994
12,task_012,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,full_H15_H20,control,20,"15,16,17,18,19,20",69,0.2912381887435913,0.24337917566299438,-0.047859013080596924,0.047859013080596924
12,task_012,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,full_H15_H20,control,20,"15,16,17,18,19,20",69,0.1702578067779541,0.1922154426574707,0.0219576358795166,0.0219576358795166
12,task_012,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,full_H15_H20,control,20,"15,16,17,18,19,20",69,0.3459113836288452,0.14025211334228516,-0.20565927028656006,0.20565927028656006
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H15,single,15,15,121,0.09353375434875488,0.08950471878051758,-0.004029035568237305,-0.004029035568237305
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H15,single,15,15,121,0.2981342673301697,0.33646494150161743,0.038330674171447754,-0.038330674171447754
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H15,single,15,15,114,0.12869220972061157,0.11855393648147583,-0.010138273239135742,-0.010138273239135742
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H15,single,15,15,114,0.3128865361213684,0.32164639234542847,0.008759856224060059,-0.008759856224060059
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H16,single,16,16,121,0.09353375434875488,0.0909542441368103,-0.00257951021194458,-0.00257951021194458
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H16,single,16,16,121,0.2981342673301697,0.31907159090042114,0.020937323570251465,-0.020937323570251465
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H16,single,16,16,114,0.12869220972061157,0.1331632137298584,0.004471004009246826,0.004471004009246826
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H16,single,16,16,114,0.3128865361213684,0.30826061964035034,-0.004625916481018066,0.004625916481018066
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H17,single,17,17,121,0.09353375434875488,0.10409659147262573,0.01056283712387085,0.01056283712387085
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H17,single,17,17,121,0.2981342673301697,0.30490726232528687,0.0067729949951171875,-0.0067729949951171875
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H17,single,17,17,114,0.12869220972061157,0.14710581302642822,0.01841360330581665,0.01841360330581665
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H17,single,17,17,114,0.3128865361213684,0.2733551263809204,-0.039531409740448,0.039531409740448
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H18,single,18,18,121,0.09353375434875488,0.13466298580169678,0.041129231452941895,0.041129231452941895
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H18,single,18,18,121,0.2981342673301697,0.24778062105178833,-0.05035364627838135,0.05035364627838135
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H18,single,18,18,114,0.12869220972061157,0.18482482433319092,0.056132614612579346,0.056132614612579346
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H18,single,18,18,114,0.3128865361213684,0.24015355110168457,-0.07273298501968384,0.07273298501968384
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H19,single,19,19,121,0.09353375434875488,0.11032527685165405,0.01679152250289917,0.01679152250289917
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H19,single,19,19,121,0.2981342673301697,0.2695766091346741,-0.028557658195495605,0.028557658195495605
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H19,single,19,19,114,0.12869220972061157,0.16123956441879272,0.03254735469818115,0.03254735469818115
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H19,single,19,19,114,0.3128865361213684,0.24951165914535522,-0.06337487697601318,0.06337487697601318
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H20,single,20,20,121,0.09353375434875488,0.11638683080673218,0.022853076457977295,0.022853076457977295
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H20,single,20,20,121,0.2981342673301697,0.2504066824913025,-0.04772758483886719,0.04772758483886719
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H20,single,20,20,114,0.12869220972061157,0.18556463718414307,0.056872427463531494,0.056872427463531494
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H20,single,20,20,114,0.3128865361213684,0.22436761856079102,-0.08851891756057739,0.08851891756057739
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,prefix_H15_H16,prefix,16,"15,16",121,0.09353375434875488,0.09813922643661499,0.004605472087860107,0.004605472087860107
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,prefix_H15_H16,prefix,16,"15,16",121,0.2981342673301697,0.3190993666648865,0.020965099334716797,-0.020965099334716797
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,prefix_H15_H16,prefix,16,"15,16",114,0.12869220972061157,0.1265808343887329,-0.002111375331878662,-0.002111375331878662
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,prefix_H15_H16,prefix,16,"15,16",114,0.3128865361213684,0.3083130121231079,-0.004573523998260498,0.004573523998260498
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,prefix_H15_H17,prefix,17,"15,16,17",121,0.09353375434875488,0.10315245389938354,0.009618699550628662,0.009618699550628662
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,prefix_H15_H17,prefix,17,"15,16,17",121,0.2981342673301697,0.30495119094848633,0.00681692361831665,-0.00681692361831665
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,prefix_H15_H17,prefix,17,"15,16,17",114,0.12869220972061157,0.14550483226776123,0.016812622547149658,0.016812622547149658
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,prefix_H15_H17,prefix,17,"15,16,17",114,0.3128865361213684,0.2648712396621704,-0.048015296459198,0.048015296459198
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,prefix_H15_H18,prefix,18,"15,16,17,18",121,0.09353375434875488,0.13465791940689087,0.041124165058135986,0.041124165058135986
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,prefix_H15_H18,prefix,18,"15,16,17,18",121,0.2981342673301697,0.256519615650177,-0.041614651679992676,0.041614651679992676
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,prefix_H15_H18,prefix,18,"15,16,17,18",114,0.12869220972061157,0.18480461835861206,0.05611240863800049,0.05611240863800049
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,prefix_H15_H18,prefix,18,"15,16,17,18",114,0.3128865361213684,0.2399541735649109,-0.07293236255645752,0.07293236255645752
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,prefix_H15_H19,prefix,19,"15,16,17,18,19",121,0.09353375434875488,0.1394997239112854,0.04596596956253052,0.04596596956253052
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,prefix_H15_H19,prefix,19,"15,16,17,18,19",121,0.2981342673301697,0.24425840377807617,-0.053875863552093506,0.053875863552093506
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,prefix_H15_H19,prefix,19,"15,16,17,18,19",114,0.12869220972061157,0.19936954975128174,0.07067734003067017,0.07067734003067017
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,prefix_H15_H19,prefix,19,"15,16,17,18,19",114,0.3128865361213684,0.21745562553405762,-0.09543091058731079,0.09543091058731079
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H20,prefix,20,"15,16,17,18,19,20",121,0.09353375434875488,0.15291869640350342,0.059384942054748535,0.059384942054748535
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H20,prefix,20,"15,16,17,18,19,20",121,0.2981342673301697,0.21724152565002441,-0.08089274168014526,0.08089274168014526
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H20,prefix,20,"15,16,17,18,19,20",114,0.12869220972061157,0.23260128498077393,0.10390907526016235,0.10390907526016235
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H20,prefix,20,"15,16,17,18,19,20",114,0.3128865361213684,0.1932172179222107,-0.11966931819915771,0.11966931819915771
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,suffix_H16_H20,suffix,16,"16,17,18,19,20",121,0.09353375434875488,0.14577388763427734,0.05224013328552246,0.05224013328552246
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,suffix_H16_H20,suffix,16,"16,17,18,19,20",121,0.2981342673301697,0.2255898118019104,-0.07254445552825928,0.07254445552825928
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,suffix_H16_H20,suffix,16,"16,17,18,19,20",114,0.12869220972061157,0.23272377252578735,0.10403156280517578,0.10403156280517578
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,suffix_H16_H20,suffix,16,"16,17,18,19,20",114,0.3128865361213684,0.19371646642684937,-0.11917006969451904,0.11917006969451904
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,suffix_H17_H20,suffix,17,"17,18,19,20",121,0.09353375434875488,0.14622193574905396,0.05268818140029907,0.05268818140029907
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,suffix_H17_H20,suffix,17,"17,18,19,20",121,0.2981342673301697,0.23365604877471924,-0.06447821855545044,0.06447821855545044
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,suffix_H17_H20,suffix,17,"17,18,19,20",114,0.12869220972061157,0.22490698099136353,0.09621477127075195,0.09621477127075195
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,suffix_H17_H20,suffix,17,"17,18,19,20",114,0.3128865361213684,0.1850130558013916,-0.1278734803199768,0.1278734803199768
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,suffix_H18_H20,suffix,18,"18,19,20",121,0.09353375434875488,0.1462077498435974,0.05267399549484253,0.05267399549484253
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,suffix_H18_H20,suffix,18,"18,19,20",121,0.2981342673301697,0.21711945533752441,-0.08101481199264526,0.08101481199264526
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,suffix_H18_H20,suffix,18,"18,19,20",114,0.12869220972061157,0.22441816329956055,0.09572595357894897,0.09572595357894897
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,suffix_H18_H20,suffix,18,"18,19,20",114,0.3128865361213684,0.18523919582366943,-0.12764734029769897,0.12764734029769897
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,suffix_H19_H20,suffix,19,"19,20",121,0.09353375434875488,0.12413549423217773,0.03060173988342285,0.03060173988342285
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,suffix_H19_H20,suffix,19,"19,20",121,0.2981342673301697,0.25016337633132935,-0.04797089099884033,0.04797089099884033
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,suffix_H19_H20,suffix,19,"19,20",114,0.12869220972061157,0.19350790977478027,0.0648157000541687,0.0648157000541687
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,suffix_H19_H20,suffix,19,"19,20",114,0.3128865361213684,0.22400879859924316,-0.08887773752212524,0.08887773752212524
13,task_013,canonical_test,canonical,0,self,canonical_test,0,single_H20,control,20,20,290,0.09353375434875488,0.09353375434875488,0.0,0.0
13,task_013,canonical_impl,canonical,1,self,canonical_impl,1,single_H20,control,20,20,290,0.2981342673301697,0.2981342673301697,0.0,0.0
13,task_013,paraphrase_test,paraphrase,0,self,paraphrase_test,0,single_H20,control,20,20,274,0.12869220972061157,0.12869220972061157,0.0,0.0
13,task_013,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,single_H20,control,20,20,274,0.3128865361213684,0.3128865361213684,0.0,0.0
13,task_013,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,single_H20,control,20,20,87,0.09353375434875488,0.03788203001022339,-0.055651724338531494,0.055651724338531494
13,task_013,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,single_H20,control,20,20,87,0.2981342673301697,0.26005566120147705,-0.03807860612869263,-0.03807860612869263
13,task_013,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,single_H20,control,20,20,87,0.12869220972061157,0.16211503744125366,0.03342282772064209,-0.03342282772064209
13,task_013,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,single_H20,control,20,20,87,0.3128865361213684,0.3097219467163086,-0.0031645894050598145,-0.0031645894050598145
13,task_013,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,single_H20,control,20,20,87,0.09353375434875488,0.0866742730140686,-0.006859481334686279,-0.006859481334686279
13,task_013,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,single_H20,control,20,20,87,0.2981342673301697,0.1813371777534485,-0.11679708957672119,0.11679708957672119
13,task_013,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,single_H20,control,20,20,87,0.12869220972061157,0.1810932159423828,0.05240100622177124,0.05240100622177124
13,task_013,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,single_H20,control,20,20,87,0.3128865361213684,0.2769445776939392,-0.0359419584274292,0.0359419584274292
13,task_013,canonical_test,canonical,0,self,canonical_test,0,full_H15_H20,control,20,"15,16,17,18,19,20",290,0.09353375434875488,0.09353375434875488,0.0,0.0
13,task_013,canonical_impl,canonical,1,self,canonical_impl,1,full_H15_H20,control,20,"15,16,17,18,19,20",290,0.2981342673301697,0.2981342673301697,0.0,0.0
13,task_013,paraphrase_test,paraphrase,0,self,paraphrase_test,0,full_H15_H20,control,20,"15,16,17,18,19,20",274,0.12869220972061157,0.12869220972061157,0.0,0.0
13,task_013,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,full_H15_H20,control,20,"15,16,17,18,19,20",274,0.3128865361213684,0.3128865361213684,0.0,0.0
13,task_013,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,full_H15_H20,control,20,"15,16,17,18,19,20",87,0.09353375434875488,0.04479420185089111,-0.04873955249786377,0.04873955249786377
13,task_013,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,full_H15_H20,control,20,"15,16,17,18,19,20",87,0.2981342673301697,0.29762643575668335,-0.0005078315734863281,-0.0005078315734863281
13,task_013,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,full_H15_H20,control,20,"15,16,17,18,19,20",87,0.12869220972061157,0.1522422432899475,0.023550033569335938,-0.023550033569335938
13,task_013,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,full_H15_H20,control,20,"15,16,17,18,19,20",87,0.3128865361213684,0.290391206741333,-0.0224953293800354,-0.0224953293800354
13,task_013,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,full_H15_H20,control,20,"15,16,17,18,19,20",87,0.09353375434875488,0.13575232028961182,0.042218565940856934,0.042218565940856934
13,task_013,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,full_H15_H20,control,20,"15,16,17,18,19,20",87,0.2981342673301697,0.16617608070373535,-0.13195818662643433,0.13195818662643433
13,task_013,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,full_H15_H20,control,20,"15,16,17,18,19,20",87,0.12869220972061157,0.211184561252594,0.08249235153198242,0.08249235153198242
13,task_013,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,full_H15_H20,control,20,"15,16,17,18,19,20",87,0.3128865361213684,0.21818023920059204,-0.09470629692077637,0.09470629692077637
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H15,single,15,15,120,-0.016699790954589844,-0.03143966197967529,-0.01473987102508545,-0.01473987102508545
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H15,single,15,15,120,0.16106164455413818,0.1783146858215332,0.01725304126739502,-0.01725304126739502
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H15,single,15,15,113,0.0773235559463501,0.05615389347076416,-0.021169662475585938,-0.021169662475585938
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H15,single,15,15,113,0.21272164583206177,0.22784924507141113,0.015127599239349365,-0.015127599239349365
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H16,single,16,16,120,-0.016699790954589844,-0.028478264808654785,-0.011778473854064941,-0.011778473854064941
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H16,single,16,16,120,0.16106164455413818,0.16703486442565918,0.005973219871520996,-0.005973219871520996
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H16,single,16,16,113,0.0773235559463501,0.06803953647613525,-0.009284019470214844,-0.009284019470214844
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H16,single,16,16,113,0.21272164583206177,0.2279982566833496,0.015276610851287842,-0.015276610851287842
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H17,single,17,17,120,-0.016699790954589844,-0.013692259788513184,0.00300753116607666,0.00300753116607666
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H17,single,17,17,120,0.16106164455413818,0.1601705551147461,-0.0008910894393920898,0.0008910894393920898
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H17,single,17,17,113,0.0773235559463501,0.08713209629058838,0.009808540344238281,0.009808540344238281
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H17,single,17,17,113,0.21272164583206177,0.21051061153411865,-0.0022110342979431152,0.0022110342979431152
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H18,single,18,18,120,-0.016699790954589844,0.03303050994873047,0.04973030090332031,0.04973030090332031
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H18,single,18,18,120,0.16106164455413818,0.09698474407196045,-0.06407690048217773,0.06407690048217773
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H18,single,18,18,113,0.0773235559463501,0.12983620166778564,0.05251264572143555,0.05251264572143555
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H18,single,18,18,113,0.21272164583206177,0.17798733711242676,-0.03473430871963501,0.03473430871963501
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H19,single,19,19,120,-0.016699790954589844,0.017029643058776855,0.0337294340133667,0.0337294340133667
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H19,single,19,19,120,0.16106164455413818,0.11937379837036133,-0.041687846183776855,0.041687846183776855
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H19,single,19,19,113,0.0773235559463501,0.10554707050323486,0.028223514556884766,0.028223514556884766
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H19,single,19,19,113,0.21272164583206177,0.17232465744018555,-0.04039698839187622,0.04039698839187622
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H20,single,20,20,120,-0.016699790954589844,0.007997870445251465,0.02469766139984131,0.02469766139984131
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H20,single,20,20,120,0.16106164455413818,0.12537086009979248,-0.0356907844543457,0.0356907844543457
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H20,single,20,20,113,0.0773235559463501,0.14329922199249268,0.06597566604614258,0.06597566604614258
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H20,single,20,20,113,0.21272164583206177,0.14820468425750732,-0.06451696157455444,0.06451696157455444
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,prefix_H15_H16,prefix,16,"15,16",120,-0.016699790954589844,-0.02049100399017334,-0.003791213035583496,-0.003791213035583496
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,prefix_H15_H16,prefix,16,"15,16",120,0.16106164455413818,0.16547727584838867,0.004415631294250488,-0.004415631294250488
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,prefix_H15_H16,prefix,16,"15,16",113,0.0773235559463501,0.06132185459136963,-0.01600170135498047,-0.01600170135498047
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,prefix_H15_H16,prefix,16,"15,16",113,0.21272164583206177,0.23224210739135742,0.019520461559295654,-0.019520461559295654
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,prefix_H15_H17,prefix,17,"15,16,17",120,-0.016699790954589844,0.0002472400665283203,0.016947031021118164,0.016947031021118164
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,prefix_H15_H17,prefix,17,"15,16,17",120,0.16106164455413818,0.1582963466644287,-0.0027652978897094727,0.0027652978897094727
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,prefix_H15_H17,prefix,17,"15,16,17",113,0.0773235559463501,0.0831446647644043,0.005821108818054199,0.005821108818054199
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,prefix_H15_H17,prefix,17,"15,16,17",113,0.21272164583206177,0.2199326753616333,0.007211029529571533,-0.007211029529571533
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,prefix_H15_H18,prefix,18,"15,16,17,18",120,-0.016699790954589844,0.048102617263793945,0.06480240821838379,0.06480240821838379
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,prefix_H15_H18,prefix,18,"15,16,17,18",120,0.16106164455413818,0.09178698062896729,-0.0692746639251709,0.0692746639251709
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,prefix_H15_H18,prefix,18,"15,16,17,18",113,0.0773235559463501,0.12873029708862305,0.05140674114227295,0.05140674114227295
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,prefix_H15_H18,prefix,18,"15,16,17,18",113,0.21272164583206177,0.17279839515686035,-0.039923250675201416,0.039923250675201416
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,prefix_H15_H19,prefix,19,"15,16,17,18,19",120,-0.016699790954589844,0.05797410011291504,0.07467389106750488,0.07467389106750488
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,prefix_H15_H19,prefix,19,"15,16,17,18,19",120,0.16106164455413818,0.08749854564666748,-0.0735630989074707,0.0735630989074707
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,prefix_H15_H19,prefix,19,"15,16,17,18,19",113,0.0773235559463501,0.11417579650878906,0.036852240562438965,0.036852240562438965
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,prefix_H15_H19,prefix,19,"15,16,17,18,19",113,0.21272164583206177,0.16096830368041992,-0.051753342151641846,0.051753342151641846
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H20,prefix,20,"15,16,17,18,19,20",120,-0.016699790954589844,0.061005234718322754,0.0777050256729126,0.0777050256729126
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H20,prefix,20,"15,16,17,18,19,20",120,0.16106164455413818,0.08115863800048828,-0.0799030065536499,0.0799030065536499
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H20,prefix,20,"15,16,17,18,19,20",113,0.0773235559463501,0.16873925924301147,0.09141570329666138,0.09141570329666138
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H20,prefix,20,"15,16,17,18,19,20",113,0.21272164583206177,0.12841737270355225,-0.08430427312850952,0.08430427312850952
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,suffix_H16_H20,suffix,16,"16,17,18,19,20",120,-0.016699790954589844,0.05348920822143555,0.07018899917602539,0.07018899917602539
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,suffix_H16_H20,suffix,16,"16,17,18,19,20",120,0.16106164455413818,0.08390867710113525,-0.07715296745300293,0.07715296745300293
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,suffix_H16_H20,suffix,16,"16,17,18,19,20",113,0.0773235559463501,0.169602632522583,0.09227907657623291,0.09227907657623291
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,suffix_H16_H20,suffix,16,"16,17,18,19,20",113,0.21272164583206177,0.12574195861816406,-0.0869796872138977,0.0869796872138977
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,suffix_H17_H20,suffix,17,"17,18,19,20",120,-0.016699790954589844,0.04597282409667969,0.06267261505126953,0.06267261505126953
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,suffix_H17_H20,suffix,17,"17,18,19,20",120,0.16106164455413818,0.08597385883331299,-0.0750877857208252,0.0750877857208252
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,suffix_H17_H20,suffix,17,"17,18,19,20",113,0.0773235559463501,0.17209923267364502,0.09477567672729492,0.09477567672729492
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,suffix_H17_H20,suffix,17,"17,18,19,20",113,0.21272164583206177,0.12681901454925537,-0.0859026312828064,0.0859026312828064
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,suffix_H18_H20,suffix,18,"18,19,20",120,-0.016699790954589844,0.0478895902633667,0.06458938121795654,0.06458938121795654
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,suffix_H18_H20,suffix,18,"18,19,20",120,0.16106164455413818,0.08148276805877686,-0.07957887649536133,0.07957887649536133
