phase,task_id,family,recipient_wording,recipient_label,donor_wording,donor_label,relation,anchor,metric,value,source_L,kv_head,readers
confirmation,exp12_test_edit_14,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,reader_leakage_ratio,0.0,30,4,
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,selected_V_sufficiency,0.12849800288677216,30,4,
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,selected_V_necessity_loss,0.190216563642025,30,4,
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,cross_selected_V_sufficiency,0.13659203052520752,30,4,
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,same_state_selected_V_control,0.004820764064788818,30,4,
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,matched_negative_ISSUE_V_sufficiency,0.0006812214851379395,30,4,
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,old_absolute_V_sufficiency,0.118862584233284,30,4,
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,runner_up_V_sufficiency,0.0006812214851379395,30,4,
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,runner_up_V_necessity_loss,1.8982085511088371,30,4,
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_target_pos_sufficiency,0.15568438172340393,30,4,"0,16,18"
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_target_pos_necessity,0.1462024748325348,30,4,"0,16,18"
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_negative_neg_sufficiency,-0.017704471945762634,30,4,"1,17,19"
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_negative_neg_necessity,-0.027186378836631775,30,4,"1,17,19"
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_non_set_sufficiency,-0.0,30,4,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_non_set_necessity,0.0,30,4,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_all28_sufficiency,0.12849800288677216,30,4,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_all28_necessity,0.12849800288677216,30,4,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_verified_v_effect,0.12849800288677216,30,4,
confirmation,exp12_test_edit_14,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_leakage_ratio,0.0,30,4,
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,selected_V_sufficiency,0.17268377542495728,30,4,
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,selected_V_necessity_loss,0.2077842652797699,30,4,
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,cross_selected_V_sufficiency,0.1644083559513092,30,4,
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,same_state_selected_V_control,-0.010936915874481201,30,4,
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,matched_negative_ISSUE_V_sufficiency,0.001359015703201294,30,4,
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,old_absolute_V_sufficiency,0.165583074092865,30,4,
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,0.007721811532974243,30,4,
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,1.82816893607378,30,4,
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_target_pos_sufficiency,0.22128868103027344,30,4,"0,16,18"
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_target_pos_necessity,0.2018921971321106,30,4,"0,16,18"
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_negative_neg_sufficiency,-0.02920842170715332,30,4,"1,17,19"
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_negative_neg_necessity,-0.04860490560531616,30,4,"1,17,19"
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_non_set_sufficiency,-0.0,30,4,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_non_set_necessity,0.0,30,4,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_all28_sufficiency,0.17268377542495728,30,4,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_all28_necessity,0.17268377542495728,30,4,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_verified_v_effect,0.17268377542495728,30,4,
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_leakage_ratio,0.0,30,4,
confirmation,exp12_test_edit_14,test_edit,direct,0,direct,1,direct_opposite_label,USER_END,direct_V_sufficiency,0.014417126774787903,30,4,
confirmation,exp12_test_edit_14,test_edit,direct,1,direct,0,direct_opposite_label,USER_END,direct_V_sufficiency,0.038831859827041626,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,selected_V_sufficiency,0.14508426189422607,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,selected_V_necessity_loss,0.2319394201040268,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,cross_selected_V_sufficiency,0.15916144847869873,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,same_state_selected_V_control,0.00012040138244628906,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,matched_negative_ISSUE_V_sufficiency,9.655952453613281e-06,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,old_absolute_V_sufficiency,0.14195919036865234,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,0.0031291842460632324,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,3.1348199397325516,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_target_pos_sufficiency,0.16538631916046143,30,4,"0,16,18"
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_target_pos_necessity,0.15756922960281372,30,4,"0,16,18"
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_negative_neg_sufficiency,-0.012484967708587646,30,4,"1,17,19"
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_negative_neg_necessity,-0.02030205726623535,30,4,"1,17,19"
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_non_set_sufficiency,0.0,30,4,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_non_set_necessity,0.0,30,4,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_all28_sufficiency,0.14508426189422607,30,4,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_all28_necessity,0.14508426189422607,30,4,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_verified_v_effect,0.14508426189422607,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_leakage_ratio,0.0,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,selected_V_sufficiency,0.12952372431755066,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,selected_V_necessity_loss,0.17172691226005554,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,cross_selected_V_sufficiency,0.11233541369438171,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,same_state_selected_V_control,-0.003090590238571167,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,matched_negative_ISSUE_V_sufficiency,-0.0015626847743988037,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,old_absolute_V_sufficiency,0.12639835476875305,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,0.0015632212162017822,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,3.2364120185375214,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,reader_target_pos_sufficiency,0.15762093663215637,30,4,"0,16,18"
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,reader_target_pos_necessity,0.15760886669158936,30,4,"0,16,18"
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,reader_negative_neg_sufficiency,-0.028085142374038696,30,4,"1,17,19"
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,reader_negative_neg_necessity,-0.028097212314605713,30,4,"1,17,19"
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,reader_non_set_sufficiency,0.0,30,4,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,reader_non_set_necessity,0.0,30,4,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,reader_all28_sufficiency,0.12952372431755066,30,4,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,reader_all28_necessity,0.12952372431755066,30,4,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,reader_verified_v_effect,0.12952372431755066,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,reader_leakage_ratio,0.0,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,selected_V_sufficiency,0.19368194043636322,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,selected_V_necessity_loss,0.12183278799057007,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,cross_selected_V_sufficiency,0.19789917767047882,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,same_state_selected_V_control,0.022666454315185547,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,matched_negative_ISSUE_V_sufficiency,0.0019519776105880737,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,old_absolute_V_sufficiency,0.18734104931354523,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,0.0019700080156326294,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,2.9686933010816574,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_target_pos_sufficiency,0.22925566136837006,30,4,"0,16,18"
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_target_pos_necessity,0.21313516795635223,30,4,"0,16,18"
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_negative_neg_sufficiency,-0.019453227519989014,30,4,"1,17,19"
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_negative_neg_necessity,-0.035573720932006836,30,4,"1,17,19"
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_non_set_sufficiency,-0.0,30,4,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_non_set_necessity,0.0,30,4,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_all28_sufficiency,0.19368194043636322,30,4,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_all28_necessity,0.19368194043636322,30,4,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_verified_v_effect,0.19368194043636322,30,4,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,reader_leakage_ratio,0.0,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,selected_V_sufficiency,0.1474389135837555,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,selected_V_necessity_loss,0.14366894960403442,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,cross_selected_V_sufficiency,0.15006940066814423,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,same_state_selected_V_control,-0.024168118834495544,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,matched_negative_ISSUE_V_sufficiency,0.01408473402261734,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,old_absolute_V_sufficiency,0.14353087544441223,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,0.015064477920532227,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,3.0935124903917313,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_target_pos_sufficiency,0.1830417737364769,30,4,"0,16,18"
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_target_pos_necessity,0.1743350848555565,30,4,"0,16,18"
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_negative_neg_sufficiency,-0.026896171271800995,30,4,"1,17,19"
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_negative_neg_necessity,-0.035602860152721405,30,4,"1,17,19"
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_non_set_sufficiency,-0.0,30,4,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_non_set_necessity,0.0,30,4,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_all28_sufficiency,0.1474389135837555,30,4,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_all28_necessity,0.1474389135837555,30,4,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_verified_v_effect,0.1474389135837555,30,4,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,reader_leakage_ratio,0.0,30,4,
confirmation,exp12_search_edit_00,search_edit,direct,0,direct,1,direct_opposite_label,USER_END,direct_V_sufficiency,0.0226517915725708,30,4,
confirmation,exp12_search_edit_00,search_edit,direct,1,direct,0,direct_opposite_label,USER_END,direct_V_sufficiency,0.023725688457489014,30,4,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,selected_V_sufficiency,0.13274246454238892,30,4,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,selected_V_necessity_loss,0.2304118573665619,30,4,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,cross_selected_V_sufficiency,0.15931034088134766,30,4,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,same_state_selected_V_control,0.006224334239959717,30,4,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,matched_negative_ISSUE_V_sufficiency,-0.0029698610305786133,30,4,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,old_absolute_V_sufficiency,0.1327420473098755,30,4,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,0.0017198920249938965,30,4,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,3.1790183186531067,30,4,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_target_pos_sufficiency,0.15150338411331177,30,4,"0,16,18"
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_target_pos_necessity,0.15601003170013428,30,4,"0,16,18"
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_negative_neg_sufficiency,-0.02326756715774536,30,4,"1,17,19"
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_negative_neg_necessity,-0.01876091957092285,30,4,"1,17,19"
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_non_set_sufficiency,0.0,30,4,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_non_set_necessity,0.0,30,4,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_all28_sufficiency,0.13274246454238892,30,4,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_all28_necessity,0.13274246454238892,30,4,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31"
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_verified_v_effect,0.13274246454238892,30,4,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,reader_leakage_ratio,0.0,30,4,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,selected_V_sufficiency,0.13116037845611572,30,4,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,selected_V_necessity_loss,0.18261678516864777,30,4,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,cross_selected_V_sufficiency,0.109280526638031,30,4,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,same_state_selected_V_control,-0.006229281425476074,30,4,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,matched_negative_ISSUE_V_sufficiency,2.6226043701171875e-06,30,4,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,old_absolute_V_sufficiency,0.12023824453353882,30,4,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,0.001560211181640625,30,4,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,3.2419596537947655,30,4,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,reader_target_pos_sufficiency,0.15926718711853027,30,4,"0,16,18"
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,reader_target_pos_necessity,0.16387689113616943,30,4,"0,16,18"
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,reader_negative_neg_sufficiency,-0.03271651268005371,30,4,"1,17,19"
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,reader_negative_neg_necessity,-0.02810680866241455,30,4,"1,17,19"
