fold,task_idx,task_id,recipient_condition,recipient_wording,relation,config,group_size,control_id,value
0,19,task_019,paraphrase_impl,paraphrase,opposite_same_wording,top32_necessity_loss,32,-1,-0.016680002212524414
0,19,task_019,paraphrase_impl,paraphrase,opposite_same_wording,top64_sufficiency,64,-1,-0.007470905780792236
0,19,task_019,paraphrase_impl,paraphrase,opposite_same_wording,top64_necessity_loss,64,-1,-7.790327072143555e-05
0,19,task_019,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,0,-0.0016093254089355469
0,19,task_019,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,0,-0.00018602609634399414
0,19,task_019,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,1,-0.001831352710723877
0,19,task_019,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,1,-0.002955138683319092
0,19,task_019,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,2,-0.007814526557922363
0,19,task_019,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,2,0.0025832056999206543
0,19,task_019,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,3,-0.01022028923034668
0,19,task_019,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,3,-0.0017601847648620605
0,19,task_019,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,4,-0.010263144969940186
0,19,task_019,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,4,0.00018233060836791992
0,19,task_019,canonical_test,canonical,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,-0.03128296136856079
0,19,task_019,canonical_test,canonical,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,0.0013228058815002441
0,19,task_019,canonical_impl,canonical,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,0.023555874824523926
0,19,task_019,canonical_impl,canonical,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,-0.005724668502807617
0,19,task_019,paraphrase_test,paraphrase,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,-0.0021266937255859375
0,19,task_019,paraphrase_test,paraphrase,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,-0.014153897762298584
0,19,task_019,paraphrase_impl,paraphrase,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,-0.0054174065589904785
0,19,task_019,paraphrase_impl,paraphrase,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,9.936094284057617e-05
0,23,task_023,canonical_test,canonical,opposite_same_wording,early_selector_effect,0,-1,0.04276561737060547
0,23,task_023,canonical_test,canonical,opposite_same_wording,all_attention_sufficiency,224,-1,-0.007620453834533691
0,23,task_023,canonical_test,canonical,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.004746794700622559
0,23,task_023,canonical_test,canonical,opposite_same_wording,top16_sufficiency,16,-1,0.0017349720001220703
0,23,task_023,canonical_test,canonical,opposite_same_wording,top16_necessity_loss,16,-1,0.00034987926483154297
0,23,task_023,canonical_test,canonical,opposite_same_wording,top4_sufficiency,4,-1,0.002364635467529297
0,23,task_023,canonical_test,canonical,opposite_same_wording,top4_necessity_loss,4,-1,0.0008518695831298828
0,23,task_023,canonical_test,canonical,opposite_same_wording,top32_sufficiency,32,-1,-0.008543729782104492
0,23,task_023,canonical_test,canonical,opposite_same_wording,top32_necessity_loss,32,-1,-0.00965738296508789
0,23,task_023,canonical_test,canonical,opposite_same_wording,top64_sufficiency,64,-1,0.008433938026428223
0,23,task_023,canonical_test,canonical,opposite_same_wording,top64_necessity_loss,64,-1,0.007801532745361328
0,23,task_023,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,0,0.014455318450927734
0,23,task_023,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,0,0.006242811679840088
0,23,task_023,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,1,-0.002917170524597168
0,23,task_023,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,1,-0.0014820098876953125
0,23,task_023,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,2,-0.0036551952362060547
0,23,task_023,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,2,9.429454803466797e-05
0,23,task_023,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,3,6.663799285888672e-05
0,23,task_023,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,3,0.0014939308166503906
0,23,task_023,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,4,0.005732536315917969
0,23,task_023,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,4,0.00024259090423583984
0,23,task_023,canonical_impl,canonical,opposite_same_wording,early_selector_effect,0,-1,0.0317959189414978
0,23,task_023,canonical_impl,canonical,opposite_same_wording,all_attention_sufficiency,224,-1,-0.021423041820526123
0,23,task_023,canonical_impl,canonical,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.01981222629547119
0,23,task_023,canonical_impl,canonical,opposite_same_wording,top16_sufficiency,16,-1,-0.0014437437057495117
0,23,task_023,canonical_impl,canonical,opposite_same_wording,top16_necessity_loss,16,-1,0.004205107688903809
0,23,task_023,canonical_impl,canonical,opposite_same_wording,top4_sufficiency,4,-1,-0.000382840633392334
0,23,task_023,canonical_impl,canonical,opposite_same_wording,top4_necessity_loss,4,-1,0.004197835922241211
0,23,task_023,canonical_impl,canonical,opposite_same_wording,top32_sufficiency,32,-1,-0.004561960697174072
0,23,task_023,canonical_impl,canonical,opposite_same_wording,top32_necessity_loss,32,-1,-0.0072154998779296875
0,23,task_023,canonical_impl,canonical,opposite_same_wording,top64_sufficiency,64,-1,0.003246784210205078
0,23,task_023,canonical_impl,canonical,opposite_same_wording,top64_necessity_loss,64,-1,-0.012913823127746582
0,23,task_023,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,0,0.009140431880950928
0,23,task_023,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,0,0.009780287742614746
0,23,task_023,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,1,-0.0025885701179504395
0,23,task_023,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,1,-0.008590459823608398
0,23,task_023,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,2,0.001958310604095459
0,23,task_023,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,2,-0.00036978721618652344
0,23,task_023,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,3,0.0007620453834533691
0,23,task_023,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,3,-0.003815293312072754
0,23,task_023,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,4,0.005081236362457275
0,23,task_023,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,4,0.001963376998901367
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,early_selector_effect,0,-1,0.06562608480453491
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,all_attention_sufficiency,224,-1,-0.012793898582458496
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.019128262996673584
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,top16_sufficiency,16,-1,0.004306793212890625
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,top16_necessity_loss,16,-1,-0.003647446632385254
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,top4_sufficiency,4,-1,0.0021915435791015625
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,top4_necessity_loss,4,-1,-0.005006611347198486
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,top32_sufficiency,32,-1,0.0019685029983520508
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,top32_necessity_loss,32,-1,-0.013508379459381104
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,top64_sufficiency,64,-1,-0.006033539772033691
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,top64_necessity_loss,64,-1,-0.005483508110046387
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,0,0.006351351737976074
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,0,-0.002257049083709717
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,1,0.0014524459838867188
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,1,-0.004118740558624268
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,2,1.1086463928222656e-05
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,2,-0.010248899459838867
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,3,0.0065958499908447266
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,3,0.007390022277832031
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,4,0.0022362470626831055
0,23,task_023,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,4,-0.006600499153137207
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,early_selector_effect,0,-1,0.08527284860610962
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,all_attention_sufficiency,224,-1,-0.012280464172363281
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.018313944339752197
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,top16_sufficiency,16,-1,0.018242359161376953
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,top16_necessity_loss,16,-1,0.004817843437194824
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,top4_sufficiency,4,-1,0.003089308738708496
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,top4_necessity_loss,4,-1,0.0007624030113220215
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,top32_sufficiency,32,-1,0.008310317993164062
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,top32_necessity_loss,32,-1,-0.000447690486907959
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,top64_sufficiency,64,-1,-0.010103225708007812
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,top64_necessity_loss,64,-1,-0.006079912185668945
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,0,0.0053046345710754395
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,0,0.002942025661468506
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,1,-0.0020319223403930664
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,1,-0.0021458864212036133
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,2,0.0018147826194763184
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,2,0.0011145472526550293
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,3,0.0031385421752929688
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,3,0.00285184383392334
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,4,0.0032564401626586914
0,23,task_023,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,4,0.0009527802467346191
0,23,task_023,canonical_test,canonical,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,-0.0037153959274291992
0,23,task_023,canonical_test,canonical,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,0.0027081966400146484
0,23,task_023,canonical_impl,canonical,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,0.008028745651245117
0,23,task_023,canonical_impl,canonical,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,3.129243850708008e-05
0,23,task_023,paraphrase_test,paraphrase,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,-0.00912463665008545
0,23,task_023,paraphrase_test,paraphrase,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,-0.01766037940979004
0,23,task_023,paraphrase_impl,paraphrase,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,0.01082754135131836
0,23,task_023,paraphrase_impl,paraphrase,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,0.01986873149871826
0,27,task_027,canonical_test,canonical,opposite_same_wording,early_selector_effect,0,-1,0.041172027587890625
0,27,task_027,canonical_test,canonical,opposite_same_wording,all_attention_sufficiency,224,-1,-0.006481766700744629
0,27,task_027,canonical_test,canonical,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.005799710750579834
0,27,task_027,canonical_test,canonical,opposite_same_wording,top16_sufficiency,16,-1,-0.00684666633605957
0,27,task_027,canonical_test,canonical,opposite_same_wording,top16_necessity_loss,16,-1,-0.0003287196159362793
0,27,task_027,canonical_test,canonical,opposite_same_wording,top4_sufficiency,4,-1,-0.006734609603881836
0,27,task_027,canonical_test,canonical,opposite_same_wording,top4_necessity_loss,4,-1,0.0017936229705810547
0,27,task_027,canonical_test,canonical,opposite_same_wording,top32_sufficiency,32,-1,-0.010183572769165039
0,27,task_027,canonical_test,canonical,opposite_same_wording,top32_necessity_loss,32,-1,0.004249513149261475
0,27,task_027,canonical_test,canonical,opposite_same_wording,top64_sufficiency,64,-1,0.0028994083404541016
0,27,task_027,canonical_test,canonical,opposite_same_wording,top64_necessity_loss,64,-1,0.004941761493682861
0,27,task_027,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,0,-0.002675652503967285
0,27,task_027,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,0,-0.00485992431640625
0,27,task_027,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,1,-0.008692741394042969
0,27,task_027,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,1,-0.004113733768463135
0,27,task_027,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,2,-0.0015757083892822266
0,27,task_027,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,2,0.0018177032470703125
0,27,task_027,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,3,0.003063678741455078
0,27,task_027,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,3,0.0010058283805847168
0,27,task_027,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,4,0.005221009254455566
0,27,task_027,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,4,0.005957663059234619
0,27,task_027,canonical_impl,canonical,opposite_same_wording,early_selector_effect,0,-1,0.12776434421539307
0,27,task_027,canonical_impl,canonical,opposite_same_wording,all_attention_sufficiency,224,-1,-0.009565949440002441
0,27,task_027,canonical_impl,canonical,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.011546015739440918
0,27,task_027,canonical_impl,canonical,opposite_same_wording,top16_sufficiency,16,-1,0.0010947585105895996
0,27,task_027,canonical_impl,canonical,opposite_same_wording,top16_necessity_loss,16,-1,-0.0018138885498046875
0,27,task_027,canonical_impl,canonical,opposite_same_wording,top4_sufficiency,4,-1,-0.00022733211517333984
0,27,task_027,canonical_impl,canonical,opposite_same_wording,top4_necessity_loss,4,-1,0.0031322836875915527
0,27,task_027,canonical_impl,canonical,opposite_same_wording,top32_sufficiency,32,-1,-0.008974671363830566
0,27,task_027,canonical_impl,canonical,opposite_same_wording,top32_necessity_loss,32,-1,-0.0024409890174865723
0,27,task_027,canonical_impl,canonical,opposite_same_wording,top64_sufficiency,64,-1,-0.00420457124710083
0,27,task_027,canonical_impl,canonical,opposite_same_wording,top64_necessity_loss,64,-1,0.0017799139022827148
0,27,task_027,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,0,0.004373431205749512
0,27,task_027,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,0,-0.002709805965423584
0,27,task_027,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,1,-0.0012739300727844238
0,27,task_027,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,1,-0.009189426898956299
0,27,task_027,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,2,0.0006003379821777344
0,27,task_027,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,2,-0.006120085716247559
0,27,task_027,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,3,0.003168940544128418
0,27,task_027,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,3,0.0011159777641296387
0,27,task_027,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,4,0.005436420440673828
0,27,task_027,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,4,-0.005533576011657715
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,early_selector_effect,0,-1,0.12599331140518188
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,all_attention_sufficiency,224,-1,-0.014097213745117188
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.031810641288757324
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,top16_sufficiency,16,-1,0.005293488502502441
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,top16_necessity_loss,16,-1,0.004918396472930908
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,top4_sufficiency,4,-1,0.0009528994560241699
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,top4_necessity_loss,4,-1,-0.002853691577911377
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,top32_sufficiency,32,-1,0.0002225041389465332
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,top32_necessity_loss,32,-1,-0.00857996940612793
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,top64_sufficiency,64,-1,-0.003695249557495117
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,top64_necessity_loss,64,-1,-0.01614546775817871
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,0,-0.0007449984550476074
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,0,-0.0006568431854248047
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,1,-0.002504408359527588
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,1,-0.0029297471046447754
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,2,-0.0016970634460449219
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,2,-0.0017491579055786133
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,3,0.00103759765625
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,3,0.0010873079299926758
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,4,0.000759422779083252
0,27,task_027,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,4,-0.0004279017448425293
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,early_selector_effect,0,-1,0.17894858121871948
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,all_attention_sufficiency,224,-1,-0.021356523036956787
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.021006286144256592
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,top16_sufficiency,16,-1,-0.0040798187255859375
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,top16_necessity_loss,16,-1,0.007484316825866699
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,top4_sufficiency,4,-1,0.0011202692985534668
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,top4_necessity_loss,4,-1,0.002056598663330078
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,top32_sufficiency,32,-1,-0.014841914176940918
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,top32_necessity_loss,32,-1,0.002891838550567627
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,top64_sufficiency,64,-1,-0.016244888305664062
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,top64_necessity_loss,64,-1,-0.008964598178863525
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,0,-0.0013480782508850098
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,0,-0.0019186139106750488
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,1,-0.0003375411033630371
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,1,-0.002083003520965576
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,2,-0.00032258033752441406
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,2,-0.0010165572166442871
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,3,0.005536913871765137
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,3,0.003164827823638916
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,4,0.0012586116790771484
0,27,task_027,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,4,0.010499715805053711
0,27,task_027,canonical_test,canonical,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,-0.02286362648010254
0,27,task_027,canonical_test,canonical,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,-0.009479641914367676
0,27,task_027,canonical_impl,canonical,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,0.01793360710144043
0,27,task_027,canonical_impl,canonical,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,-0.010668277740478516
0,27,task_027,paraphrase_test,paraphrase,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,0.0004814267158508301
0,27,task_027,paraphrase_test,paraphrase,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,-0.013220131397247314
0,27,task_027,paraphrase_impl,paraphrase,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,0.003000020980834961
0,27,task_027,paraphrase_impl,paraphrase,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,0.015655040740966797
0,31,task_031,canonical_test,canonical,opposite_same_wording,early_selector_effect,0,-1,0.04731488227844238
0,31,task_031,canonical_test,canonical,opposite_same_wording,all_attention_sufficiency,224,-1,-0.0066599249839782715
0,31,task_031,canonical_test,canonical,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.013044178485870361
0,31,task_031,canonical_test,canonical,opposite_same_wording,top16_sufficiency,16,-1,-0.0025058388710021973
0,31,task_031,canonical_test,canonical,opposite_same_wording,top16_necessity_loss,16,-1,5.424022674560547e-05
0,31,task_031,canonical_test,canonical,opposite_same_wording,top4_sufficiency,4,-1,0.0010022521018981934
0,31,task_031,canonical_test,canonical,opposite_same_wording,top4_necessity_loss,4,-1,0.0031549930572509766
0,31,task_031,canonical_test,canonical,opposite_same_wording,top32_sufficiency,32,-1,-0.010659098625183105
0,31,task_031,canonical_test,canonical,opposite_same_wording,top32_necessity_loss,32,-1,-0.0009655356407165527
0,31,task_031,canonical_test,canonical,opposite_same_wording,top64_sufficiency,64,-1,0.002602100372314453
0,31,task_031,canonical_test,canonical,opposite_same_wording,top64_necessity_loss,64,-1,-0.004449367523193359
0,31,task_031,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,0,0.00042170286178588867
0,31,task_031,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,0,0.005985677242279053
0,31,task_031,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,1,-0.003682553768157959
0,31,task_031,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,1,-0.0002741813659667969
0,31,task_031,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,2,0.0005217194557189941
0,31,task_031,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,2,0.007372558116912842
0,31,task_031,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,3,0.0004375576972961426
0,31,task_031,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,3,0.0027643442153930664
0,31,task_031,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,4,0.005536198616027832
0,31,task_031,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,4,0.005902409553527832
0,31,task_031,canonical_impl,canonical,opposite_same_wording,early_selector_effect,0,-1,0.05239272117614746
0,31,task_031,canonical_impl,canonical,opposite_same_wording,all_attention_sufficiency,224,-1,-0.0167655348777771
0,31,task_031,canonical_impl,canonical,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.004178047180175781
0,31,task_031,canonical_impl,canonical,opposite_same_wording,top16_sufficiency,16,-1,-0.001136481761932373
0,31,task_031,canonical_impl,canonical,opposite_same_wording,top16_necessity_loss,16,-1,0.004337012767791748
0,31,task_031,canonical_impl,canonical,opposite_same_wording,top4_sufficiency,4,-1,0.00020903348922729492
0,31,task_031,canonical_impl,canonical,opposite_same_wording,top4_necessity_loss,4,-1,-0.0002410411834716797
0,31,task_031,canonical_impl,canonical,opposite_same_wording,top32_sufficiency,32,-1,-0.013784229755401611
0,31,task_031,canonical_impl,canonical,opposite_same_wording,top32_necessity_loss,32,-1,-0.001299440860748291
0,31,task_031,canonical_impl,canonical,opposite_same_wording,top64_sufficiency,64,-1,-0.0064811110496521
0,31,task_031,canonical_impl,canonical,opposite_same_wording,top64_necessity_loss,64,-1,0.0037063956260681152
0,31,task_031,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,0,0.0031549930572509766
0,31,task_031,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,0,0.004586160182952881
0,31,task_031,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,1,-0.00286102294921875
0,31,task_031,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,1,-0.00032842159271240234
0,31,task_031,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,2,0.003338634967803955
0,31,task_031,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,2,8.505582809448242e-05
0,31,task_031,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,3,0.00023049116134643555
0,31,task_031,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,3,-0.003057122230529785
0,31,task_031,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,4,0.00659942626953125
0,31,task_031,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,4,0.0015557408332824707
0,31,task_031,paraphrase_test,paraphrase,opposite_same_wording,early_selector_effect,0,-1,0.04762542247772217
0,31,task_031,paraphrase_test,paraphrase,opposite_same_wording,all_attention_sufficiency,224,-1,-0.01244819164276123
0,31,task_031,paraphrase_test,paraphrase,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.02347022294998169
0,31,task_031,paraphrase_test,paraphrase,opposite_same_wording,top16_sufficiency,16,-1,0.0011099576950073242
0,31,task_031,paraphrase_test,paraphrase,opposite_same_wording,top16_necessity_loss,16,-1,-0.00907224416732788
0,31,task_031,paraphrase_test,paraphrase,opposite_same_wording,top4_sufficiency,4,-1,0.0004927515983581543
0,31,task_031,paraphrase_test,paraphrase,opposite_same_wording,top4_necessity_loss,4,-1,-0.009171068668365479
0,31,task_031,paraphrase_test,paraphrase,opposite_same_wording,top32_sufficiency,32,-1,-0.004935503005981445
0,31,task_031,paraphrase_test,paraphrase,opposite_same_wording,top32_necessity_loss,32,-1,-0.013541340827941895
0,31,task_031,paraphrase_test,paraphrase,opposite_same_wording,top64_sufficiency,64,-1,-0.0010780692100524902
