task_idx,task_id,recipient_condition,recipient_wording,recipient_label,donor_type,donor_condition,donor_label,config,config_role,span,hidden_indices,common_suffix_len,patched_token_count,baseline_margin,patched_margin,raw_margin_shift,signed_transfer_effect
12,task_012,canonical_test,canonical,0,self,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",268,268,-0.012955069541931152,-0.012955069541931152,0.0,0.0
12,task_012,canonical_impl,canonical,1,self,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",268,268,0.29332613945007324,0.29332613945007324,0.0,0.0
12,task_012,paraphrase_test,paraphrase,0,self,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",252,252,0.17251038551330566,0.16987931728363037,-0.002631068229675293,-0.002631068229675293
12,task_012,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",252,252,0.3497694730758667,0.34248149394989014,-0.0072879791259765625,-0.0072879791259765625
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,last1_H19,token_scan,last1,19,121,1,0.10195499658584595,0.10089796781539917,-0.0010570287704467773,-0.0010570287704467773
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,last1_H19,token_scan,last1,19,121,1,0.2889055013656616,0.29035133123397827,0.0014458298683166504,-0.0014458298683166504
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,last1_H19,token_scan,last1,19,114,1,0.12700355052947998,0.12010318040847778,-0.006900370121002197,-0.006900370121002197
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,last1_H19,token_scan,last1,19,114,1,0.310851514339447,0.30841749906539917,-0.0024340152740478516,0.0024340152740478516
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19,token_scan,common,19,121,121,0.10195499658584595,0.1126793622970581,0.010724365711212158,0.010724365711212158
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19,token_scan,common,19,121,121,0.2889055013656616,0.2680729031562805,-0.020832598209381104,0.020832598209381104
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19,token_scan,common,19,114,114,0.12700355052947998,0.15760087966918945,0.030597329139709473,0.030597329139709473
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19,token_scan,common,19,114,114,0.310851514339447,0.25936800241470337,-0.05148351192474365,0.05148351192474365
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",121,121,0.10195499658584595,0.11051619052886963,0.008561193943023682,0.008561193943023682
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",121,121,0.2889055013656616,0.25500959157943726,-0.033895909786224365,0.033895909786224365
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",114,114,0.12700355052947998,0.19475728273391724,0.06775373220443726,0.06775373220443726
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",114,114,0.310851514339447,0.2225322723388672,-0.08831924200057983,0.08831924200057983
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",121,121,0.10195499658584595,0.11230039596557617,0.010345399379730225,0.010345399379730225
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",121,121,0.2889055013656616,0.255051851272583,-0.03385365009307861,0.03385365009307861
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",114,114,0.12700355052947998,0.19198518991470337,0.06498163938522339,0.06498163938522339
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",114,114,0.310851514339447,0.21805399656295776,-0.09279751777648926,0.09279751777648926
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",121,121,0.10195499658584595,0.08344680070877075,-0.018508195877075195,-0.018508195877075195
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",121,121,0.2889055013656616,0.2986534833908081,0.009747982025146484,-0.009747982025146484
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",114,114,0.12700355052947998,0.12293064594268799,-0.004072904586791992,-0.004072904586791992
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",114,114,0.310851514339447,0.31276464462280273,0.0019131302833557129,-0.0019131302833557129
13,task_013,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",121,121,0.10195499658584595,0.14117032289505005,0.0392153263092041,0.0392153263092041
13,task_013,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",121,121,0.2889055013656616,0.23009347915649414,-0.05881202220916748,0.05881202220916748
13,task_013,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",114,114,0.12700355052947998,0.23110336065292358,0.1040998101234436,0.1040998101234436
13,task_013,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",114,114,0.310851514339447,0.1874571442604065,-0.12339437007904053,0.12339437007904053
13,task_013,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",87,87,0.10195499658584595,0.07430267333984375,-0.027652323246002197,0.027652323246002197
13,task_013,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",87,87,0.2889055013656616,0.29960548877716064,0.010699987411499023,0.010699987411499023
13,task_013,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",87,87,0.12700355052947998,0.16030985116958618,0.0333063006401062,-0.0333063006401062
13,task_013,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",87,87,0.310851514339447,0.29968738555908203,-0.01116412878036499,-0.01116412878036499
13,task_013,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",87,87,0.10195499658584595,0.12499570846557617,0.023040711879730225,0.023040711879730225
13,task_013,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",87,87,0.2889055013656616,0.20099318027496338,-0.08791232109069824,0.08791232109069824
13,task_013,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",87,87,0.12700355052947998,0.17305982112884521,0.046056270599365234,0.046056270599365234
13,task_013,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",87,87,0.310851514339447,0.26514554023742676,-0.045705974102020264,0.045705974102020264
13,task_013,canonical_test,canonical,0,self,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",290,290,0.10195499658584595,0.10195499658584595,0.0,0.0
13,task_013,canonical_impl,canonical,1,self,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",290,290,0.2889055013656616,0.2889055013656616,0.0,0.0
13,task_013,paraphrase_test,paraphrase,0,self,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",274,274,0.12700355052947998,0.12700355052947998,0.0,0.0
13,task_013,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",274,274,0.310851514339447,0.310851514339447,0.0,0.0
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,last1_H19,token_scan,last1,19,120,1,-0.017402291297912598,-0.012209415435791016,0.005192875862121582,0.005192875862121582
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,last1_H19,token_scan,last1,19,120,1,0.159881591796875,0.15143918991088867,-0.008442401885986328,0.008442401885986328
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,last1_H19,token_scan,last1,19,113,1,0.07786738872528076,0.0947866439819336,0.016919255256652832,0.016919255256652832
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,last1_H19,token_scan,last1,19,113,1,0.21073955297470093,0.21442782878875732,0.0036882758140563965,-0.0036882758140563965
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19,token_scan,common,19,120,120,-0.017402291297912598,0.017694950103759766,0.03509724140167236,0.03509724140167236
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19,token_scan,common,19,120,120,0.159881591796875,0.12735140323638916,-0.03253018856048584,0.03253018856048584
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19,token_scan,common,19,113,113,0.07786738872528076,0.10355496406555176,0.025687575340270996,0.025687575340270996
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19,token_scan,common,19,113,113,0.21073955297470093,0.17273759841918945,-0.038001954555511475,0.038001954555511475
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",120,120,-0.017402291297912598,0.02172529697418213,0.03912758827209473,0.03912758827209473
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",120,120,0.159881591796875,0.11308789253234863,-0.04679369926452637,0.04679369926452637
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",113,113,0.07786738872528076,0.1513913869857788,0.07352399826049805,0.07352399826049805
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",113,113,0.21073955297470093,0.13182520866394043,-0.0789143443107605,0.0789143443107605
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",120,120,-0.017402291297912598,0.020774483680725098,0.038176774978637695,0.038176774978637695
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",120,120,0.159881591796875,0.11071133613586426,-0.04917025566101074,0.04917025566101074
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",113,113,0.07786738872528076,0.14861834049224854,0.07075095176696777,0.07075095176696777
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",113,113,0.21073955297470093,0.1393042802810669,-0.07143527269363403,0.07143527269363403
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",120,120,-0.017402291297912598,-0.029967665672302246,-0.012565374374389648,-0.012565374374389648
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",120,120,0.159881591796875,0.17266571521759033,0.012784123420715332,-0.012784123420715332
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",113,113,0.07786738872528076,0.0705726146697998,-0.007294774055480957,-0.007294774055480957
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",113,113,0.21073955297470093,0.2019534707069397,-0.00878608226776123,0.00878608226776123
14,task_014,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",120,120,-0.017402291297912598,0.05359983444213867,0.07100212574005127,0.07100212574005127
14,task_014,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",120,120,0.159881591796875,0.07894837856292725,-0.08093321323394775,0.08093321323394775
14,task_014,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",113,113,0.07786738872528076,0.157437264919281,0.07956987619400024,0.07956987619400024
14,task_014,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",113,113,0.21073955297470093,0.11952412128448486,-0.09121543169021606,0.09121543169021606
14,task_014,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,-0.017402291297912598,0.008381247520446777,0.025783538818359375,-0.025783538818359375
14,task_014,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.159881591796875,0.22460532188415527,0.06472373008728027,0.06472373008728027
14,task_014,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.07786738872528076,0.05933856964111328,-0.01852881908416748,0.01852881908416748
14,task_014,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.21073955297470093,0.14428222179412842,-0.06645733118057251,-0.06645733118057251
14,task_014,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,-0.017402291297912598,0.07170844078063965,0.08911073207855225,0.08911073207855225
14,task_014,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.159881591796875,0.14698326587677002,-0.01289832592010498,0.01289832592010498
14,task_014,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.07786738872528076,0.09345090389251709,0.015583515167236328,0.015583515167236328
14,task_014,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.21073955297470093,0.10517239570617676,-0.10556715726852417,0.10556715726852417
14,task_014,canonical_test,canonical,0,self,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",287,287,-0.017402291297912598,-0.017402291297912598,0.0,0.0
14,task_014,canonical_impl,canonical,1,self,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",287,287,0.159881591796875,0.159881591796875,0.0,0.0
14,task_014,paraphrase_test,paraphrase,0,self,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",271,271,0.07786738872528076,0.07786738872528076,0.0,0.0
14,task_014,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",271,271,0.21073955297470093,0.21073955297470093,0.0,0.0
15,task_015,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,last1_H19,token_scan,last1,19,103,1,0.27529048919677734,0.27251946926116943,-0.00277101993560791,-0.00277101993560791
15,task_015,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,last1_H19,token_scan,last1,19,103,1,0.570188045501709,0.5604351162910461,-0.009752929210662842,0.009752929210662842
15,task_015,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,last1_H19,token_scan,last1,19,96,1,0.4177634119987488,0.41950124502182007,0.001737833023071289,0.001737833023071289
15,task_015,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,last1_H19,token_scan,last1,19,96,1,0.6249505877494812,0.623762845993042,-0.001187741756439209,0.001187741756439209
15,task_015,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19,token_scan,common,19,103,103,0.27529048919677734,0.3013044595718384,0.026013970375061035,0.026013970375061035
15,task_015,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19,token_scan,common,19,103,103,0.570188045501709,0.5555371642112732,-0.014650881290435791,0.014650881290435791
15,task_015,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19,token_scan,common,19,96,96,0.4177634119987488,0.4533863067626953,0.03562289476394653,0.03562289476394653
15,task_015,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19,token_scan,common,19,96,96,0.6249505877494812,0.5792934894561768,-0.04565709829330444,0.04565709829330444
15,task_015,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",103,103,0.27529048919677734,0.3101522922515869,0.03486180305480957,0.03486180305480957
15,task_015,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",103,103,0.570188045501709,0.5058714151382446,-0.06431663036346436,0.06431663036346436
15,task_015,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",96,96,0.4177634119987488,0.4940985441207886,0.0763351321220398,0.0763351321220398
15,task_015,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",96,96,0.6249505877494812,0.5223349928855896,-0.1026155948638916,0.1026155948638916
15,task_015,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",103,103,0.27529048919677734,0.3174149990081787,0.04212450981140137,0.04212450981140137
15,task_015,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",103,103,0.570188045501709,0.4982649087905884,-0.0719231367111206,0.0719231367111206
15,task_015,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",96,96,0.4177634119987488,0.49288809299468994,0.07512468099594116,0.07512468099594116
15,task_015,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",96,96,0.6249505877494812,0.5097660422325134,-0.11518454551696777,0.11518454551696777
15,task_015,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",103,103,0.27529048919677734,0.29951274394989014,0.024222254753112793,0.024222254753112793
15,task_015,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",103,103,0.570188045501709,0.5440622568130493,-0.026125788688659668,0.026125788688659668
15,task_015,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",96,96,0.4177634119987488,0.4342987537384033,0.01653534173965454,0.01653534173965454
15,task_015,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",96,96,0.6249505877494812,0.6003595590591431,-0.024591028690338135,0.024591028690338135
15,task_015,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",103,103,0.27529048919677734,0.3298800587654114,0.05458956956863403,0.05458956956863403
15,task_015,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",103,103,0.570188045501709,0.4822961091995239,-0.08789193630218506,0.08789193630218506
15,task_015,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",96,96,0.4177634119987488,0.49941766262054443,0.08165425062179565,0.08165425062179565
15,task_015,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",96,96,0.6249505877494812,0.5084153413772583,-0.1165352463722229,0.1165352463722229
15,task_015,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",69,69,0.27529048919677734,0.32547807693481445,0.05018758773803711,-0.05018758773803711
15,task_015,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",69,69,0.570188045501709,0.632044792175293,0.061856746673583984,0.061856746673583984
15,task_015,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",69,69,0.4177634119987488,0.3847689628601074,-0.03299444913864136,0.03299444913864136
15,task_015,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",69,69,0.6249505877494812,0.557957649230957,-0.06699293851852417,-0.06699293851852417
15,task_015,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",69,69,0.27529048919677734,0.37564289569854736,0.10035240650177002,0.10035240650177002
15,task_015,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",69,69,0.570188045501709,0.5197477340698242,-0.050440311431884766,0.050440311431884766
15,task_015,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",69,69,0.4177634119987488,0.43614888191223145,0.018385469913482666,0.018385469913482666
15,task_015,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",69,69,0.6249505877494812,0.48924368619918823,-0.13570690155029297,0.13570690155029297
15,task_015,canonical_test,canonical,0,self,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",269,269,0.27529048919677734,0.27529048919677734,0.0,0.0
15,task_015,canonical_impl,canonical,1,self,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",269,269,0.570188045501709,0.570188045501709,0.0,0.0
15,task_015,paraphrase_test,paraphrase,0,self,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",253,253,0.4177634119987488,0.4199053645133972,0.0021419525146484375,0.0021419525146484375
15,task_015,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",253,253,0.6249505877494812,0.6193499565124512,-0.005600631237030029,-0.005600631237030029
16,task_016,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,last1_H19,token_scan,last1,19,121,1,-0.11008977890014648,-0.11203515529632568,-0.0019453763961791992,-0.0019453763961791992
16,task_016,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,last1_H19,token_scan,last1,19,121,1,0.08092731237411499,0.07657366991043091,-0.004353642463684082,0.004353642463684082
16,task_016,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,last1_H19,token_scan,last1,19,114,1,-0.04482531547546387,-0.051262497901916504,-0.006437182426452637,-0.006437182426452637
16,task_016,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,last1_H19,token_scan,last1,19,114,1,0.07916855812072754,0.08206772804260254,0.002899169921875,-0.002899169921875
16,task_016,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19,token_scan,common,19,121,121,-0.11008977890014648,-0.08693981170654297,0.023149967193603516,0.023149967193603516
16,task_016,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19,token_scan,common,19,121,121,0.08092731237411499,0.03776252269744873,-0.04316478967666626,0.04316478967666626
16,task_016,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19,token_scan,common,19,114,114,-0.04482531547546387,-0.03562813997268677,0.0091971755027771,0.0091971755027771
16,task_016,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19,token_scan,common,19,114,114,0.07916855812072754,0.04592007398605347,-0.03324848413467407,0.03324848413467407
16,task_016,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",121,121,-0.11008977890014648,-0.08486950397491455,0.025220274925231934,0.025220274925231934
16,task_016,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",121,121,0.08092731237411499,0.0463712215423584,-0.03455609083175659,0.03455609083175659
16,task_016,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",114,114,-0.04482531547546387,0.005003094673156738,0.049828410148620605,0.049828410148620605
16,task_016,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",114,114,0.07916855812072754,0.027984797954559326,-0.05118376016616821,0.05118376016616821
16,task_016,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",121,121,-0.11008977890014648,-0.07887095212936401,0.03121882677078247,0.03121882677078247
16,task_016,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",121,121,0.08092731237411499,0.04177147150039673,-0.03915584087371826,0.03915584087371826
16,task_016,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",114,114,-0.04482531547546387,0.0049893856048583984,0.049814701080322266,0.049814701080322266
16,task_016,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",114,114,0.07916855812072754,0.03383743762969971,-0.04533112049102783,0.04533112049102783
16,task_016,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",121,121,-0.11008977890014648,-0.12384229898452759,-0.013752520084381104,-0.013752520084381104
