phase,task_id,family,recipient_wording,recipient_label,donor_wording,donor_label,relation,anchor,metric,value,source_L,kv_head,readers
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_negative_neg_sufficiency,0.00892921794729773,20,0,"2,4,6"
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_negative_neg_necessity,-3.737222868949175e-06,20,0,"2,4,6"
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_non_set_sufficiency,0.00892860788735561,20,0,"0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_non_set_necessity,-1.4312390703707933e-06,20,0,"0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_all28_sufficiency,0.03571605824981816,20,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_all28_necessity,0.03571605824981816,20,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_verified_v_effect,0.03571605824981816,20,0,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_leakage_ratio,0.0657560292503658,20,0,
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,selected_V_sufficiency,0.010413405252620578,20,0,
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,selected_V_necessity_loss,-0.020798295736312866,20,0,
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,cross_selected_V_sufficiency,0.020846222760155797,20,0,
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,same_state_selected_V_control,-6.939750164747238e-06,20,0,
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,matched_negative_ISSUE_V_sufficiency,1.0491348803043365e-05,20,0,
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,old_absolute_V_sufficiency,-0.06257381895557046,20,0,
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,runner_up_V_sufficiency,0.010412664152681828,20,0,
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,runner_up_V_necessity_loss,-0.020842950558289886,20,0,
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_target_pos_sufficiency,0.010362674482166767,20,0,"1,3,5"
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_target_pos_necessity,-1.3194046914577484e-05,20,0,"1,3,5"
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_negative_neg_sufficiency,-5.137408152222633e-06,20,0,"2,4,6"
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_negative_neg_necessity,-0.03119446779601276,20,0,"2,4,6"
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_non_set_sufficiency,-0.010369414230808616,20,0,"0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_non_set_necessity,0.010426400229334831,20,0,"0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_all28_sufficiency,0.010413405252620578,20,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_all28_necessity,0.010413405252620578,20,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_verified_v_effect,0.010413405252620578,20,0,
confirmation,exp12_search_edit_02,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_leakage_ratio,0.283513350472215,20,0,
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,selected_V_sufficiency,0.05519976280629635,20,0,
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,selected_V_necessity_loss,0.07326801493763924,20,0,
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,cross_selected_V_sufficiency,-0.07434810698032379,20,0,
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,same_state_selected_V_control,0.055654507130384445,20,0,
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,matched_negative_ISSUE_V_sufficiency,3.791972994804382e-05,20,0,
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,old_absolute_V_sufficiency,-0.1500409133732319,20,0,
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,runner_up_V_sufficiency,-6.737187504768372e-05,20,0,
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,runner_up_V_necessity_loss,0.11028129979968071,20,0,
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_target_pos_sufficiency,0.07344586029648781,20,0,"1,3,5"
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_target_pos_necessity,0.09227929450571537,20,0,"1,3,5"
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_negative_neg_sufficiency,-0.01852063462138176,20,0,"2,4,6"
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_negative_neg_necessity,1.8382444977760315e-05,20,0,"2,4,6"
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_non_set_sufficiency,-2.9336661100387573e-05,20,0,"0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_non_set_necessity,1.1753290891647339e-06,20,0,"0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_all28_sufficiency,0.05519976280629635,20,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_all28_necessity,0.05519976280629635,20,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_verified_v_effect,0.05519976280629635,20,0,
confirmation,exp12_search_edit_02,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_leakage_ratio,0.07882095924194021,20,0,
confirmation,exp12_search_edit_02,search_edit,direct,0,direct,1,direct_opposite_label,USER_END,direct_V_sufficiency,-0.008924492984078825,20,0,
confirmation,exp12_search_edit_02,search_edit,direct,1,direct,0,direct_opposite_label,USER_END,direct_V_sufficiency,0.020832224050536752,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,selected_V_sufficiency,-1.017935574054718e-05,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,selected_V_necessity_loss,0.02343701760401018,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,cross_selected_V_sufficiency,2.5178072974085808e-05,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,same_state_selected_V_control,0.015594647760735825,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,matched_negative_ISSUE_V_sufficiency,-2.9098562663421035e-05,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,old_absolute_V_sufficiency,-0.007697862893110141,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,runner_up_V_sufficiency,-4.35995461884886e-05,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,runner_up_V_necessity_loss,0.031187388754915446,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_target_pos_sufficiency,-0.007808353402651846,20,0,"1,3,5"
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_target_pos_necessity,-0.007791795622324571,20,0,"1,3,5"
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_negative_neg_sufficiency,0.0077837730350438505,20,0,"2,4,6"
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_negative_neg_necessity,0.007816796511178836,20,0,"2,4,6"
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_non_set_sufficiency,-3.797296085394919e-05,20,0,"0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_non_set_necessity,-0.007811409217538312,20,0,"0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_all28_sufficiency,-1.017935574054718e-05,20,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_all28_necessity,-1.017935574054718e-05,20,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_verified_v_effect,-1.017935574054718e-05,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_leakage_ratio,0.2776951994654472,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,selected_V_sufficiency,0.015645460109226406,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,selected_V_necessity_loss,0.01562476938124746,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,cross_selected_V_sufficiency,0.04685832076938823,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,same_state_selected_V_control,-0.07030783995287493,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,matched_negative_ISSUE_V_sufficiency,-0.007802800741046667,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,old_absolute_V_sufficiency,-0.09372700221138075,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,runner_up_V_sufficiency,0.03907359333243221,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,runner_up_V_necessity_loss,0.031261806027032435,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_target_pos_sufficiency,0.01562440296402201,20,0,"1,3,5"
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_target_pos_necessity,0.023456567316316068,20,0,"1,3,5"
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_negative_neg_sufficiency,-0.023434341128449887,20,0,"2,4,6"
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_negative_neg_necessity,2.0588457118719816e-05,20,0,"2,4,6"
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_non_set_sufficiency,-0.007812128751538694,20,0,"0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_non_set_necessity,0.007832928851712495,20,0,"0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_all28_sufficiency,0.015645460109226406,20,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_all28_necessity,0.015645460109226406,20,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_verified_v_effect,0.015645460109226406,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_leakage_ratio,0.06595219175654118,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,selected_V_sufficiency,-0.010301922913640738,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,selected_V_necessity_loss,-0.02068334398791194,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,cross_selected_V_sufficiency,6.782356649637222e-06,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,same_state_selected_V_control,0.020704178838059306,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,matched_negative_ISSUE_V_sufficiency,-0.010251654777675867,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,old_absolute_V_sufficiency,-0.2602264506276697,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,runner_up_V_sufficiency,0.031218653079122305,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,runner_up_V_necessity_loss,-0.041440356988459826,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_target_pos_sufficiency,-0.010350798722356558,20,0,"1,3,5"
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_target_pos_necessity,-0.010425382060930133,20,0,"1,3,5"
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_negative_neg_sufficiency,0.01044632587581873,20,0,"2,4,6"
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_negative_neg_necessity,7.283687591552734e-05,20,0,"2,4,6"
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_non_set_sufficiency,0.010487606283277273,20,0,"0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_non_set_necessity,-0.031108036637306213,20,0,"0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_all28_sufficiency,-0.010301922913640738,20,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_all28_necessity,-0.010301922913640738,20,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_verified_v_effect,-0.010301922913640738,20,0,
confirmation,exp12_search_edit_04,search_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,reader_leakage_ratio,0.2745038029295488,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,selected_V_sufficiency,0.05886371433734894,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,selected_V_necessity_loss,0.0387486070394516,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,cross_selected_V_sufficiency,-0.03916247561573982,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,same_state_selected_V_control,0.019336214289069176,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,matched_negative_ISSUE_V_sufficiency,0.01989351585507393,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,old_absolute_V_sufficiency,-0.07961320504546165,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,runner_up_V_sufficiency,-9.452924132347107e-05,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,runner_up_V_necessity_loss,0.07796312868595123,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_target_pos_sufficiency,0.05880114063620567,20,0,"1,3,5"
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_target_pos_necessity,0.07867028936743736,20,0,"1,3,5"
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_negative_neg_sufficiency,-0.01987200230360031,20,0,"2,4,6"
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_negative_neg_necessity,9.032711386680603e-05,20,0,"2,4,6"
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_non_set_sufficiency,-6.359070539474487e-06,20,0,"0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_non_set_necessity,-0.00011187046766281128,20,0,"0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_all28_sufficiency,0.05886371433734894,20,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_all28_necessity,0.05886371433734894,20,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_verified_v_effect,0.05886371433734894,20,0,
confirmation,exp12_search_edit_04,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_leakage_ratio,0.08179545203640282,20,0,
confirmation,exp12_search_edit_04,search_edit,direct,0,direct,1,direct_opposite_label,USER_END,direct_V_sufficiency,6.8676890805363655e-06,20,0,
confirmation,exp12_search_edit_04,search_edit,direct,1,direct,0,direct_opposite_label,USER_END,direct_V_sufficiency,0.04153321497142315,20,0,
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,selected_V_sufficiency,0.031214767834171653,20,0,
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,selected_V_necessity_loss,8.8467204477638e-06,20,0,
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,cross_selected_V_sufficiency,0.023347202455624938,20,0,
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,same_state_selected_V_control,-0.007623046985827386,20,0,
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,matched_negative_ISSUE_V_sufficiency,0.031153813935816288,20,0,
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,old_absolute_V_sufficiency,0.07053832773817703,20,0,
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,runner_up_V_sufficiency,0.023367758083622903,20,0,
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,runner_up_V_necessity_loss,-4.101573722437024e-06,20,0,
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_target_pos_sufficiency,0.0234333110274747,20,0,"1,3,5"
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_target_pos_necessity,0.007814537035301328,20,0,"1,3,5"
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_negative_neg_sufficiency,0.023310975841013715,20,0,"2,4,6"
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_negative_neg_necessity,0.02341518149478361,20,0,"2,4,6"
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_non_set_sufficiency,4.4298358261585236e-06,20,0,"0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_non_set_necessity,0.015708169376011938,20,0,"0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_all28_sufficiency,0.031214767834171653,20,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_all28_necessity,0.031214767834171653,20,0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_verified_v_effect,0.031214767834171653,20,0,
confirmation,exp12_search_edit_06,search_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,reader_leakage_ratio,0.2543113265132472,20,0,
confirmation,exp12_search_edit_06,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,selected_V_sufficiency,0.023449676780728623,20,0,
confirmation,exp12_search_edit_06,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,selected_V_necessity_loss,0.02345021048677154,20,0,
confirmation,exp12_search_edit_06,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,cross_selected_V_sufficiency,0.07031811270280741,20,0,
confirmation,exp12_search_edit_06,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,same_state_selected_V_control,-0.07031664156238548,20,0,
confirmation,exp12_search_edit_06,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,matched_negative_ISSUE_V_sufficiency,0.00782762430026196,20,0,
confirmation,exp12_search_edit_06,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,old_absolute_V_sufficiency,-0.046848772413795814,20,0,
confirmation,exp12_search_edit_06,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,runner_up_V_sufficiency,0.03125667225685902,20,0,
confirmation,exp12_search_edit_06,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,runner_up_V_necessity_loss,0.015621902712155133,20,0,
