task_idx,task_id,recipient_condition,recipient_wording,donor_condition,donor_label,reader,endpoint,value,non_kv0_delta_ratio
11,task_011,canonical_test,canonical,canonical_impl,1,2,path_necessity_loss,-0.0075702667236328125,0.0
11,task_011,canonical_test,canonical,canonical_impl,1,3,path_sufficiency,0.007888197898864746,0.0
11,task_011,canonical_test,canonical,canonical_impl,1,3,path_necessity_loss,-0.0008318424224853516,0.0
11,task_011,canonical_test,canonical,canonical_impl,1,4,path_sufficiency,-0.003008246421813965,0.0
11,task_011,canonical_test,canonical,canonical_impl,1,4,path_necessity_loss,-0.0166318416595459,0.0
11,task_011,canonical_test,canonical,canonical_impl,1,5,path_sufficiency,0.0027326345443725586,0.0
11,task_011,canonical_test,canonical,canonical_impl,1,5,path_necessity_loss,-0.008187174797058105,0.0
11,task_011,canonical_test,canonical,canonical_impl,1,6,path_sufficiency,-0.005137443542480469,0.0
11,task_011,canonical_test,canonical,canonical_impl,1,6,path_necessity_loss,-0.005108952522277832,0.0
11,task_011,canonical_test,canonical,canonical_impl,1,all7,path_sufficiency,0.0037355422973632812,0.0
11,task_011,canonical_test,canonical,canonical_impl,1,all7,path_necessity_loss,0.0037355422973632812,0.0
11,task_011,canonical_test,canonical,canonical_impl,1,Q7_Q27,path_sufficiency,0.0,0.0
11,task_011,canonical_test,canonical,canonical_impl,1,Q7_Q27,path_necessity_loss,0.0,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,full_KV0_B5,verified_V_effect,0.026246964931488037,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,0,path_sufficiency,0.02491658926010132,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,0,path_necessity_loss,0.025910794734954834,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,1,path_sufficiency,0.010422170162200928,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,1,path_necessity_loss,-0.0046631693840026855,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,2,path_sufficiency,0.0006076693534851074,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,2,path_necessity_loss,-0.0006986856460571289,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,3,path_sufficiency,0.0188024640083313,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,3,path_necessity_loss,0.007128477096557617,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,4,path_sufficiency,-0.008879244327545166,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,4,path_necessity_loss,-0.007409811019897461,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,5,path_sufficiency,0.008441805839538574,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,5,path_necessity_loss,0.00940704345703125,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,6,path_sufficiency,-0.0006799101829528809,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,6,path_necessity_loss,-0.002863645553588867,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,all7,path_sufficiency,0.026246964931488037,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,all7,path_necessity_loss,0.026246964931488037,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,Q7_Q27,path_sufficiency,-0.0,0.0
11,task_011,canonical_impl,canonical,canonical_test,0,Q7_Q27,path_necessity_loss,0.0,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,full_KV0_B5,verified_V_effect,0.02988898754119873,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,0,path_sufficiency,0.029551148414611816,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,0,path_necessity_loss,0.02743697166442871,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,1,path_sufficiency,-0.002901315689086914,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,1,path_necessity_loss,0.004526495933532715,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,2,path_sufficiency,-0.003971099853515625,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,2,path_necessity_loss,-0.007712244987487793,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,3,path_sufficiency,0.007593750953674316,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,3,path_necessity_loss,0.0047588348388671875,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,4,path_sufficiency,-0.004364371299743652,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,4,path_necessity_loss,-0.0037189722061157227,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,5,path_sufficiency,0.003923296928405762,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,5,path_necessity_loss,0.0093764066696167,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,6,path_sufficiency,0.003104567527770996,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,6,path_necessity_loss,-0.00579679012298584,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,all7,path_sufficiency,0.02988898754119873,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,all7,path_necessity_loss,0.02988898754119873,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,Q7_Q27,path_sufficiency,0.0,0.0
11,task_011,paraphrase_test,paraphrase,paraphrase_impl,1,Q7_Q27,path_necessity_loss,0.0,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,full_KV0_B5,verified_V_effect,0.0757330060005188,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,0,path_sufficiency,0.0590779185295105,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,0,path_necessity_loss,0.05318719148635864,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,1,path_sufficiency,-0.002912580966949463,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,1,path_necessity_loss,0.007379353046417236,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,2,path_sufficiency,0.000803530216217041,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,2,path_necessity_loss,0.003239870071411133,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,3,path_sufficiency,0.028893709182739258,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,3,path_necessity_loss,0.028179466724395752,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,4,path_sufficiency,0.003947615623474121,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,4,path_necessity_loss,0.002071380615234375,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,5,path_sufficiency,0.01840496063232422,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,5,path_necessity_loss,0.016920387744903564,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,6,path_sufficiency,0.0017981529235839844,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,6,path_necessity_loss,-0.005782425403594971,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,all7,path_sufficiency,0.0757330060005188,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,all7,path_necessity_loss,0.0757330060005188,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,Q7_Q27,path_sufficiency,-0.0,0.0
11,task_011,paraphrase_impl,paraphrase,paraphrase_test,0,Q7_Q27,path_necessity_loss,0.0,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,full_KV0_B5,verified_V_effect,0.022971749305725098,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,0,path_sufficiency,0.01862192153930664,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,0,path_necessity_loss,0.013060808181762695,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,1,path_sufficiency,-0.0019272565841674805,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,1,path_necessity_loss,-0.008255481719970703,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,2,path_sufficiency,-0.0038034915924072266,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,2,path_necessity_loss,-0.004679083824157715,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,3,path_sufficiency,0.012531042098999023,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,3,path_necessity_loss,0.015325307846069336,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,4,path_sufficiency,-0.006184697151184082,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,4,path_necessity_loss,-0.007902979850769043,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,5,path_sufficiency,-0.005929350852966309,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,5,path_necessity_loss,-0.0036220550537109375,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,6,path_sufficiency,-0.008521795272827148,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,6,path_necessity_loss,-0.004550457000732422,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,all7,path_sufficiency,0.022971749305725098,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,all7,path_necessity_loss,0.022971749305725098,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,Q7_Q27,path_sufficiency,0.0,0.0
12,task_012,canonical_test,canonical,canonical_impl,1,Q7_Q27,path_necessity_loss,0.0,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,full_KV0_B5,verified_V_effect,0.03693044185638428,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,0,path_sufficiency,0.021317243576049805,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,0,path_necessity_loss,0.022774696350097656,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,1,path_sufficiency,-0.00019979476928710938,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,1,path_necessity_loss,-0.00401616096496582,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,2,path_sufficiency,0.0024067163467407227,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,2,path_necessity_loss,-0.007696032524108887,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,3,path_sufficiency,0.01499474048614502,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,3,path_necessity_loss,0.015315532684326172,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,4,path_sufficiency,-0.008592605590820312,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,4,path_necessity_loss,-0.006731629371643066,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,5,path_sufficiency,0.006890535354614258,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,5,path_necessity_loss,0.0034134387969970703,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,6,path_sufficiency,-0.011246681213378906,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,6,path_necessity_loss,-0.006308913230895996,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,all7,path_sufficiency,0.03693044185638428,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,all7,path_necessity_loss,0.03693044185638428,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,Q7_Q27,path_sufficiency,-0.0,0.0
12,task_012,canonical_impl,canonical,canonical_test,0,Q7_Q27,path_necessity_loss,0.0,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,full_KV0_B5,verified_V_effect,0.0773630142211914,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,0,path_sufficiency,0.04278433322906494,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,0,path_necessity_loss,0.03557789325714111,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,1,path_sufficiency,0.004415154457092285,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,1,path_necessity_loss,0.005686163902282715,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,2,path_sufficiency,-0.005481600761413574,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,2,path_necessity_loss,-0.003475666046142578,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,3,path_sufficiency,0.028596997261047363,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,3,path_necessity_loss,0.03292691707611084,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,4,path_sufficiency,-0.0060836076736450195,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,4,path_necessity_loss,-0.008111715316772461,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,5,path_sufficiency,0.02904367446899414,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,5,path_necessity_loss,0.03191184997558594,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,6,path_sufficiency,-0.0070275068283081055,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,6,path_necessity_loss,0.0011805295944213867,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,all7,path_sufficiency,0.0773630142211914,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,all7,path_necessity_loss,0.0773630142211914,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,Q7_Q27,path_sufficiency,0.0,0.0
12,task_012,paraphrase_test,paraphrase,paraphrase_impl,1,Q7_Q27,path_necessity_loss,0.0,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,full_KV0_B5,verified_V_effect,0.08089709281921387,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,0,path_sufficiency,0.03735363483428955,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,0,path_necessity_loss,0.034250617027282715,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,1,path_sufficiency,-0.00022172927856445312,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,1,path_necessity_loss,0.007075667381286621,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,2,path_sufficiency,-0.006916999816894531,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,2,path_necessity_loss,0.0006812810897827148,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,3,path_sufficiency,0.0312730073928833,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,3,path_necessity_loss,0.032854318618774414,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,4,path_sufficiency,-4.8279762268066406e-05,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,4,path_necessity_loss,-0.004890799522399902,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,5,path_sufficiency,0.017124414443969727,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,5,path_necessity_loss,0.022458314895629883,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,6,path_sufficiency,-0.0062334537506103516,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,6,path_necessity_loss,-0.009804487228393555,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,all7,path_sufficiency,0.08089709281921387,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,all7,path_necessity_loss,0.08089709281921387,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,Q7_Q27,path_sufficiency,-0.0,0.0
12,task_012,paraphrase_impl,paraphrase,paraphrase_test,0,Q7_Q27,path_necessity_loss,0.0,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,full_KV0_B5,verified_V_effect,0.028017640113830566,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,0,path_sufficiency,0.026046931743621826,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,0,path_necessity_loss,0.02135169506072998,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,1,path_sufficiency,0.0033155083656311035,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,1,path_necessity_loss,-0.002112150192260742,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,2,path_sufficiency,0.006001174449920654,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,2,path_necessity_loss,-0.0011415481567382812,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,3,path_sufficiency,0.007829427719116211,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,3,path_necessity_loss,0.00552290678024292,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,4,path_sufficiency,-0.006537079811096191,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,4,path_necessity_loss,-0.008287310600280762,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,5,path_sufficiency,0.001056969165802002,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,5,path_necessity_loss,-0.004405796527862549,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,6,path_sufficiency,0.0038901567459106445,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,6,path_necessity_loss,-0.0008651614189147949,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,all7,path_sufficiency,0.028017640113830566,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,all7,path_necessity_loss,0.028017640113830566,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,Q7_Q27,path_sufficiency,0.0,0.0
13,task_013,canonical_test,canonical,canonical_impl,1,Q7_Q27,path_necessity_loss,0.0,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,full_KV0_B5,verified_V_effect,0.052177488803863525,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,0,path_sufficiency,0.037579119205474854,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,0,path_necessity_loss,0.03513896465301514,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,1,path_sufficiency,0.009418904781341553,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,1,path_necessity_loss,0.007178962230682373,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,2,path_sufficiency,0.006226897239685059,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,2,path_necessity_loss,-0.0016284584999084473,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,3,path_sufficiency,0.01867753267288208,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,3,path_necessity_loss,0.015786826610565186,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,4,path_sufficiency,-0.008962810039520264,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,4,path_necessity_loss,-0.0029613375663757324,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,5,path_sufficiency,0.01098644733428955,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,5,path_necessity_loss,0.007557272911071777,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,6,path_sufficiency,0.00035119056701660156,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,6,path_necessity_loss,-0.0015366077423095703,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,all7,path_sufficiency,0.052177488803863525,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,all7,path_necessity_loss,0.052177488803863525,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,Q7_Q27,path_sufficiency,-0.0,0.0
13,task_013,canonical_impl,canonical,canonical_test,0,Q7_Q27,path_necessity_loss,0.0,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,full_KV0_B5,verified_V_effect,0.050397276878356934,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,0,path_sufficiency,0.03513932228088379,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,0,path_necessity_loss,0.04760265350341797,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,1,path_sufficiency,0.008167564868927002,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,1,path_necessity_loss,0.002278923988342285,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,2,path_sufficiency,-0.0009300112724304199,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,2,path_necessity_loss,-0.005750417709350586,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,3,path_sufficiency,0.013656854629516602,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,3,path_necessity_loss,0.009263753890991211,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,4,path_sufficiency,-0.005026876926422119,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,4,path_necessity_loss,-0.005843222141265869,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,5,path_sufficiency,0.0038403868675231934,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,5,path_necessity_loss,0.00884389877319336,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,6,path_sufficiency,0.0005663633346557617,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,6,path_necessity_loss,-0.006494879722595215,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,all7,path_sufficiency,0.050397276878356934,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,all7,path_necessity_loss,0.050397276878356934,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,Q7_Q27,path_sufficiency,0.0,0.0
13,task_013,paraphrase_test,paraphrase,paraphrase_impl,1,Q7_Q27,path_necessity_loss,0.0,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,full_KV0_B5,verified_V_effect,0.07484197616577148,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,0,path_sufficiency,0.05039846897125244,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,0,path_necessity_loss,0.048801302909851074,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,1,path_sufficiency,0.007334709167480469,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,1,path_necessity_loss,0.006569981575012207,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,2,path_sufficiency,0.004632472991943359,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,2,path_necessity_loss,0.0015624165534973145,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,3,path_sufficiency,0.0258902907371521,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,3,path_necessity_loss,0.023933470249176025,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,4,path_sufficiency,-0.007727146148681641,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,4,path_necessity_loss,0.0015285015106201172,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,5,path_sufficiency,0.005218088626861572,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,5,path_necessity_loss,0.004011094570159912,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,6,path_sufficiency,-0.009583473205566406,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,6,path_necessity_loss,-0.00011986494064331055,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,all7,path_sufficiency,0.07484197616577148,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,all7,path_necessity_loss,0.07484197616577148,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,Q7_Q27,path_sufficiency,-0.0,0.0
13,task_013,paraphrase_impl,paraphrase,paraphrase_test,0,Q7_Q27,path_necessity_loss,0.0,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,full_KV0_B5,verified_V_effect,0.026174068450927734,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,0,path_sufficiency,0.020367145538330078,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,0,path_necessity_loss,0.02687692642211914,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,1,path_sufficiency,-0.003173828125,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,1,path_necessity_loss,0.006460666656494141,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,2,path_sufficiency,0.0043877363204956055,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,2,path_necessity_loss,0.006343483924865723,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,3,path_sufficiency,0.0050318241119384766,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,3,path_necessity_loss,0.022182106971740723,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,4,path_sufficiency,-0.009674429893493652,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,4,path_necessity_loss,0.0026029348373413086,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,5,path_sufficiency,-0.007024407386779785,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,5,path_necessity_loss,0.0020339488983154297,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,6,path_sufficiency,-0.009634613990783691,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,6,path_necessity_loss,0.00532686710357666,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,all7,path_sufficiency,0.026174068450927734,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,all7,path_necessity_loss,0.026174068450927734,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,Q7_Q27,path_sufficiency,0.0,0.0
14,task_014,canonical_test,canonical,canonical_impl,1,Q7_Q27,path_necessity_loss,0.0,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,full_KV0_B5,verified_V_effect,0.03806281089782715,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,0,path_sufficiency,0.0346071720123291,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,0,path_necessity_loss,0.028926372528076172,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,1,path_sufficiency,0.010099172592163086,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,1,path_necessity_loss,-0.0028895139694213867,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,2,path_sufficiency,0.0012705326080322266,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,2,path_necessity_loss,-0.0064737796783447266,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,3,path_sufficiency,0.01577579975128174,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,3,path_necessity_loss,0.012994170188903809,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,4,path_sufficiency,-0.007769107818603516,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,4,path_necessity_loss,-0.00988626480102539,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,5,path_sufficiency,0.008095145225524902,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,5,path_necessity_loss,0.001538395881652832,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,6,path_sufficiency,-0.007254600524902344,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,6,path_necessity_loss,-0.007160663604736328,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,all7,path_sufficiency,0.03806281089782715,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,all7,path_necessity_loss,0.03806281089782715,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,Q7_Q27,path_sufficiency,-0.0,0.0
14,task_014,canonical_impl,canonical,canonical_test,0,Q7_Q27,path_necessity_loss,0.0,0.0
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,full_KV0_B5,verified_V_effect,0.05356884002685547,0.0
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,0,path_sufficiency,0.032180190086364746,0.0
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,0,path_necessity_loss,0.04447817802429199,0.0
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,1,path_sufficiency,-0.0032907724380493164,0.0
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,1,path_necessity_loss,-0.00024569034576416016,0.0
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,2,path_sufficiency,0.002699732780456543,0.0
