partition,task_id,family,wording,label,anchor,anchor_local_index,prompt_position,offset_from_generation_boundary,token_id,token,decoded
confirmation,exp12_test_edit_06,test_edit,canonical,1,DETAIL_END,2,95,-45,1565,Ġ`, `
confirmation,exp12_test_edit_06,test_edit,canonical,1,DETAIL_END,3,96,-44,7067,validate,validate
confirmation,exp12_test_edit_06,test_edit,canonical,1,DETAIL_END,4,97,-43,25371,_schema,_schema
confirmation,exp12_test_edit_06,test_edit,canonical,1,DETAIL_END,5,98,-42,62338,`.ĊĊ,"`.

"
confirmation,exp12_test_edit_06,test_edit,canonical,1,ACTION0_END,0,113,-27,64959,_validator,_validator
confirmation,exp12_test_edit_06,test_edit,canonical,1,ACTION0_END,1,114,-26,17932,_edge,_edge
confirmation,exp12_test_edit_06,test_edit,canonical,1,ACTION0_END,2,115,-25,62,_,_
confirmation,exp12_test_edit_06,test_edit,canonical,1,ACTION0_END,3,116,-24,15,0,0
confirmation,exp12_test_edit_06,test_edit,canonical,1,ACTION0_END,4,117,-23,21,6,6
confirmation,exp12_test_edit_06,test_edit,canonical,1,ACTION0_END,5,118,-22,1138,""")Ċ",""")
"
confirmation,exp12_test_edit_06,test_edit,canonical,1,ACTION1_END,0,122,-18,445,"(""","("""
confirmation,exp12_test_edit_06,test_edit,canonical,1,ACTION1_END,1,123,-17,3548,src,src
confirmation,exp12_test_edit_06,test_edit,canonical,1,ACTION1_END,2,124,-16,14,/,/
confirmation,exp12_test_edit_06,test_edit,canonical,1,ACTION1_END,3,125,-15,16112,validator,validator
confirmation,exp12_test_edit_06,test_edit,canonical,1,ACTION1_END,4,126,-14,7197,.py,.py
confirmation,exp12_test_edit_06,test_edit,canonical,1,ACTION1_END,5,127,-13,5130,""")ĊĊ",""")

"
confirmation,exp12_test_edit_06,test_edit,canonical,1,FINAL_INSTRUCTION_END,0,129,-11,279,Ġthe, the
confirmation,exp12_test_edit_06,test_edit,canonical,1,FINAL_INSTRUCTION_END,1,130,-10,3175,Ġsingle, single
confirmation,exp12_test_edit_06,test_edit,canonical,1,FINAL_INSTRUCTION_END,2,131,-9,1790,Ġnext, next
confirmation,exp12_test_edit_06,test_edit,canonical,1,FINAL_INSTRUCTION_END,3,132,-8,1917,Ġaction, action
confirmation,exp12_test_edit_06,test_edit,canonical,1,FINAL_INSTRUCTION_END,4,133,-7,1431,Ġnow, now
confirmation,exp12_test_edit_06,test_edit,canonical,1,FINAL_INSTRUCTION_END,5,134,-6,13,.,.
confirmation,exp12_test_edit_06,test_edit,canonical,1,USER_END,0,130,-10,3175,Ġsingle, single
confirmation,exp12_test_edit_06,test_edit,canonical,1,USER_END,1,131,-9,1790,Ġnext, next
confirmation,exp12_test_edit_06,test_edit,canonical,1,USER_END,2,132,-8,1917,Ġaction, action
confirmation,exp12_test_edit_06,test_edit,canonical,1,USER_END,3,133,-7,1431,Ġnow, now
confirmation,exp12_test_edit_06,test_edit,canonical,1,USER_END,4,134,-6,13,.,.
confirmation,exp12_test_edit_06,test_edit,canonical,1,USER_END,5,135,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_test_edit_06,test_edit,canonical,1,GENERATION_BOUNDARY,0,134,-6,13,.,.
confirmation,exp12_test_edit_06,test_edit,canonical,1,GENERATION_BOUNDARY,1,135,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_test_edit_06,test_edit,canonical,1,GENERATION_BOUNDARY,2,136,-4,198,Ċ,"
"
confirmation,exp12_test_edit_06,test_edit,canonical,1,GENERATION_BOUNDARY,3,137,-3,151644,<|im_start|>,<|im_start|>
confirmation,exp12_test_edit_06,test_edit,canonical,1,GENERATION_BOUNDARY,4,138,-2,77091,assistant,assistant
confirmation,exp12_test_edit_06,test_edit,canonical,1,GENERATION_BOUNDARY,5,139,-1,198,Ċ,"
"
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,SKILL_END,0,32,-109,1273,Ġtest, test
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,SKILL_END,1,33,-108,3080,Ġuntil, until
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,SKILL_END,2,34,-107,1283,Ġafter, after
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,SKILL_END,3,35,-106,429,Ġthat, that
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,SKILL_END,4,36,-105,25683,Ġinspection, inspection
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,SKILL_END,5,37,-104,382,.ĊĊ,".

"
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,SYSTEM_END,0,44,-97,29130,Ġdeciding, deciding
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,SYSTEM_END,1,45,-96,279,Ġthe, the
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,SYSTEM_END,2,46,-95,1156,Ġfirst, first
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,SYSTEM_END,3,47,-94,1917,Ġaction, action
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,SYSTEM_END,4,48,-93,13,.,.
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,SYSTEM_END,5,49,-92,151645,<|im_end|>,<|im_end|>
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ISSUE_END,0,81,-60,17112,Ġtargeted, targeted
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ISSUE_END,1,82,-59,1273,Ġtest, test
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ISSUE_END,2,83,-58,525,Ġare, are
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ISSUE_END,3,84,-57,2176,Ġboth, both
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ISSUE_END,4,85,-56,2500,Ġavailable, available
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ISSUE_END,5,86,-55,382,.ĊĊ,".

"
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,DETAIL_END,0,94,-47,1459,Ġpoint, point
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,DETAIL_END,1,95,-46,374,Ġis, is
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,DETAIL_END,2,96,-45,1565,Ġ`, `
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,DETAIL_END,3,97,-44,7067,validate,validate
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,DETAIL_END,4,98,-43,25371,_schema,_schema
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,DETAIL_END,5,99,-42,62338,`.ĊĊ,"`.

"
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ACTION0_END,0,114,-27,64959,_validator,_validator
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ACTION0_END,1,115,-26,17932,_edge,_edge
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ACTION0_END,2,116,-25,62,_,_
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ACTION0_END,3,117,-24,15,0,0
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ACTION0_END,4,118,-23,21,6,6
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ACTION0_END,5,119,-22,1138,""")Ċ",""")
"
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ACTION1_END,0,123,-18,445,"(""","("""
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ACTION1_END,1,124,-17,3548,src,src
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ACTION1_END,2,125,-16,14,/,/
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ACTION1_END,3,126,-15,16112,validator,validator
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ACTION1_END,4,127,-14,7197,.py,.py
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,ACTION1_END,5,128,-13,5130,""")ĊĊ",""")

"
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,FINAL_INSTRUCTION_END,0,130,-11,279,Ġthe, the
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,FINAL_INSTRUCTION_END,1,131,-10,3175,Ġsingle, single
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,FINAL_INSTRUCTION_END,2,132,-9,1790,Ġnext, next
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,FINAL_INSTRUCTION_END,3,133,-8,1917,Ġaction, action
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,FINAL_INSTRUCTION_END,4,134,-7,1431,Ġnow, now
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,FINAL_INSTRUCTION_END,5,135,-6,13,.,.
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,USER_END,0,131,-10,3175,Ġsingle, single
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,USER_END,1,132,-9,1790,Ġnext, next
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,USER_END,2,133,-8,1917,Ġaction, action
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,USER_END,3,134,-7,1431,Ġnow, now
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,USER_END,4,135,-6,13,.,.
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,USER_END,5,136,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,GENERATION_BOUNDARY,0,135,-6,13,.,.
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,GENERATION_BOUNDARY,1,136,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,GENERATION_BOUNDARY,2,137,-4,198,Ċ,"
"
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,GENERATION_BOUNDARY,3,138,-3,151644,<|im_start|>,<|im_start|>
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,GENERATION_BOUNDARY,4,139,-2,77091,assistant,assistant
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,GENERATION_BOUNDARY,5,140,-1,198,Ċ,"
"
confirmation,exp12_test_edit_10,test_edit,canonical,0,SKILL_END,0,35,-109,1172,Ġonly, only
confirmation,exp12_test_edit_10,test_edit,canonical,0,SKILL_END,1,36,-108,1283,Ġafter, after
confirmation,exp12_test_edit_10,test_edit,canonical,0,SKILL_END,2,37,-107,279,Ġthe, the
confirmation,exp12_test_edit_10,test_edit,canonical,0,SKILL_END,3,38,-106,1273,Ġtest, test
confirmation,exp12_test_edit_10,test_edit,canonical,0,SKILL_END,4,39,-105,1102,Ġresult, result
confirmation,exp12_test_edit_10,test_edit,canonical,0,SKILL_END,5,40,-104,382,.ĊĊ,".

"
confirmation,exp12_test_edit_10,test_edit,canonical,0,SYSTEM_END,0,47,-97,29130,Ġdeciding, deciding
confirmation,exp12_test_edit_10,test_edit,canonical,0,SYSTEM_END,1,48,-96,279,Ġthe, the
confirmation,exp12_test_edit_10,test_edit,canonical,0,SYSTEM_END,2,49,-95,1156,Ġfirst, first
confirmation,exp12_test_edit_10,test_edit,canonical,0,SYSTEM_END,3,50,-94,1917,Ġaction, action
confirmation,exp12_test_edit_10,test_edit,canonical,0,SYSTEM_END,4,51,-93,13,.,.
confirmation,exp12_test_edit_10,test_edit,canonical,0,SYSTEM_END,5,52,-92,151645,<|im_end|>,<|im_end|>
confirmation,exp12_test_edit_10,test_edit,canonical,0,ISSUE_END,0,84,-60,17112,Ġtargeted, targeted
confirmation,exp12_test_edit_10,test_edit,canonical,0,ISSUE_END,1,85,-59,1273,Ġtest, test
confirmation,exp12_test_edit_10,test_edit,canonical,0,ISSUE_END,2,86,-58,525,Ġare, are
confirmation,exp12_test_edit_10,test_edit,canonical,0,ISSUE_END,3,87,-57,2176,Ġboth, both
confirmation,exp12_test_edit_10,test_edit,canonical,0,ISSUE_END,4,88,-56,2500,Ġavailable, available
confirmation,exp12_test_edit_10,test_edit,canonical,0,ISSUE_END,5,89,-55,382,.ĊĊ,".

"
confirmation,exp12_test_edit_10,test_edit,canonical,0,DETAIL_END,0,97,-47,1459,Ġpoint, point
confirmation,exp12_test_edit_10,test_edit,canonical,0,DETAIL_END,1,98,-46,374,Ġis, is
confirmation,exp12_test_edit_10,test_edit,canonical,0,DETAIL_END,2,99,-45,1565,Ġ`, `
confirmation,exp12_test_edit_10,test_edit,canonical,0,DETAIL_END,3,100,-44,17325,resolve,resolve
confirmation,exp12_test_edit_10,test_edit,canonical,0,DETAIL_END,4,101,-43,35947,_alias,_alias
confirmation,exp12_test_edit_10,test_edit,canonical,0,DETAIL_END,5,102,-42,62338,`.ĊĊ,"`.

"
confirmation,exp12_test_edit_10,test_edit,canonical,0,ACTION0_END,0,117,-27,91578,_resolver,_resolver
confirmation,exp12_test_edit_10,test_edit,canonical,0,ACTION0_END,1,118,-26,17932,_edge,_edge
confirmation,exp12_test_edit_10,test_edit,canonical,0,ACTION0_END,2,119,-25,62,_,_
confirmation,exp12_test_edit_10,test_edit,canonical,0,ACTION0_END,3,120,-24,16,1,1
confirmation,exp12_test_edit_10,test_edit,canonical,0,ACTION0_END,4,121,-23,15,0,0
confirmation,exp12_test_edit_10,test_edit,canonical,0,ACTION0_END,5,122,-22,1138,""")Ċ",""")
"
confirmation,exp12_test_edit_10,test_edit,canonical,0,ACTION1_END,0,126,-18,445,"(""","("""
confirmation,exp12_test_edit_10,test_edit,canonical,0,ACTION1_END,1,127,-17,3548,src,src
confirmation,exp12_test_edit_10,test_edit,canonical,0,ACTION1_END,2,128,-16,32426,/res,/res
confirmation,exp12_test_edit_10,test_edit,canonical,0,ACTION1_END,3,129,-15,7921,olver,olver
confirmation,exp12_test_edit_10,test_edit,canonical,0,ACTION1_END,4,130,-14,7197,.py,.py
confirmation,exp12_test_edit_10,test_edit,canonical,0,ACTION1_END,5,131,-13,5130,""")ĊĊ",""")

"
confirmation,exp12_test_edit_10,test_edit,canonical,0,FINAL_INSTRUCTION_END,0,133,-11,279,Ġthe, the
confirmation,exp12_test_edit_10,test_edit,canonical,0,FINAL_INSTRUCTION_END,1,134,-10,3175,Ġsingle, single
confirmation,exp12_test_edit_10,test_edit,canonical,0,FINAL_INSTRUCTION_END,2,135,-9,1790,Ġnext, next
confirmation,exp12_test_edit_10,test_edit,canonical,0,FINAL_INSTRUCTION_END,3,136,-8,1917,Ġaction, action
confirmation,exp12_test_edit_10,test_edit,canonical,0,FINAL_INSTRUCTION_END,4,137,-7,1431,Ġnow, now
confirmation,exp12_test_edit_10,test_edit,canonical,0,FINAL_INSTRUCTION_END,5,138,-6,13,.,.
confirmation,exp12_test_edit_10,test_edit,canonical,0,USER_END,0,134,-10,3175,Ġsingle, single
confirmation,exp12_test_edit_10,test_edit,canonical,0,USER_END,1,135,-9,1790,Ġnext, next
confirmation,exp12_test_edit_10,test_edit,canonical,0,USER_END,2,136,-8,1917,Ġaction, action
confirmation,exp12_test_edit_10,test_edit,canonical,0,USER_END,3,137,-7,1431,Ġnow, now
confirmation,exp12_test_edit_10,test_edit,canonical,0,USER_END,4,138,-6,13,.,.
confirmation,exp12_test_edit_10,test_edit,canonical,0,USER_END,5,139,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_test_edit_10,test_edit,canonical,0,GENERATION_BOUNDARY,0,138,-6,13,.,.
confirmation,exp12_test_edit_10,test_edit,canonical,0,GENERATION_BOUNDARY,1,139,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_test_edit_10,test_edit,canonical,0,GENERATION_BOUNDARY,2,140,-4,198,Ċ,"
"
confirmation,exp12_test_edit_10,test_edit,canonical,0,GENERATION_BOUNDARY,3,141,-3,151644,<|im_start|>,<|im_start|>
confirmation,exp12_test_edit_10,test_edit,canonical,0,GENERATION_BOUNDARY,4,142,-2,77091,assistant,assistant
confirmation,exp12_test_edit_10,test_edit,canonical,0,GENERATION_BOUNDARY,5,143,-1,198,Ċ,"
"
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,SKILL_END,0,31,-109,11,",",","
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,SKILL_END,1,32,-108,1221,Ġthen, then
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,SKILL_END,2,33,-107,1401,Ġlook, look
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,SKILL_END,3,34,-106,518,Ġat, at
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,SKILL_END,4,35,-105,8129,Ġimplementation, implementation
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,SKILL_END,5,36,-104,382,.ĊĊ,".

"
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,SYSTEM_END,0,43,-97,29130,Ġdeciding, deciding
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,SYSTEM_END,1,44,-96,279,Ġthe, the
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,SYSTEM_END,2,45,-95,1156,Ġfirst, first
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,SYSTEM_END,3,46,-94,1917,Ġaction, action
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,SYSTEM_END,4,47,-93,13,.,.
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,SYSTEM_END,5,48,-92,151645,<|im_end|>,<|im_end|>
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ISSUE_END,0,80,-60,17112,Ġtargeted, targeted
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ISSUE_END,1,81,-59,1273,Ġtest, test
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ISSUE_END,2,82,-58,525,Ġare, are
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ISSUE_END,3,83,-57,2176,Ġboth, both
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ISSUE_END,4,84,-56,2500,Ġavailable, available
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ISSUE_END,5,85,-55,382,.ĊĊ,".

"
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,DETAIL_END,0,93,-47,1459,Ġpoint, point
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,DETAIL_END,1,94,-46,374,Ġis, is
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,DETAIL_END,2,95,-45,1565,Ġ`, `
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,DETAIL_END,3,96,-44,17325,resolve,resolve
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,DETAIL_END,4,97,-43,35947,_alias,_alias
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,DETAIL_END,5,98,-42,62338,`.ĊĊ,"`.

"
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ACTION0_END,0,113,-27,91578,_resolver,_resolver
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ACTION0_END,1,114,-26,17932,_edge,_edge
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ACTION0_END,2,115,-25,62,_,_
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ACTION0_END,3,116,-24,16,1,1
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ACTION0_END,4,117,-23,15,0,0
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ACTION0_END,5,118,-22,1138,""")Ċ",""")
"
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ACTION1_END,0,122,-18,445,"(""","("""
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ACTION1_END,1,123,-17,3548,src,src
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ACTION1_END,2,124,-16,32426,/res,/res
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ACTION1_END,3,125,-15,7921,olver,olver
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ACTION1_END,4,126,-14,7197,.py,.py
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,ACTION1_END,5,127,-13,5130,""")ĊĊ",""")

"
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,FINAL_INSTRUCTION_END,0,129,-11,279,Ġthe, the
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,FINAL_INSTRUCTION_END,1,130,-10,3175,Ġsingle, single
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,FINAL_INSTRUCTION_END,2,131,-9,1790,Ġnext, next
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,FINAL_INSTRUCTION_END,3,132,-8,1917,Ġaction, action
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,FINAL_INSTRUCTION_END,4,133,-7,1431,Ġnow, now
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,FINAL_INSTRUCTION_END,5,134,-6,13,.,.
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,USER_END,0,130,-10,3175,Ġsingle, single
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,USER_END,1,131,-9,1790,Ġnext, next
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,USER_END,2,132,-8,1917,Ġaction, action
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,USER_END,3,133,-7,1431,Ġnow, now
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,USER_END,4,134,-6,13,.,.
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,USER_END,5,135,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,GENERATION_BOUNDARY,0,134,-6,13,.,.
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,GENERATION_BOUNDARY,1,135,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,GENERATION_BOUNDARY,2,136,-4,198,Ċ,"
"
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,GENERATION_BOUNDARY,3,137,-3,151644,<|im_start|>,<|im_start|>
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,GENERATION_BOUNDARY,4,138,-2,77091,assistant,assistant
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,GENERATION_BOUNDARY,5,139,-1,198,Ċ,"
"
confirmation,exp12_test_edit_10,test_edit,canonical,1,SKILL_END,0,31,-109,279,Ġthe, the
confirmation,exp12_test_edit_10,test_edit,canonical,1,SKILL_END,1,32,-108,17112,Ġtargeted, targeted
confirmation,exp12_test_edit_10,test_edit,canonical,1,SKILL_END,2,33,-107,1273,Ġtest, test
confirmation,exp12_test_edit_10,test_edit,canonical,1,SKILL_END,3,34,-106,1172,Ġonly, only
confirmation,exp12_test_edit_10,test_edit,canonical,1,SKILL_END,4,35,-105,47943,Ġafterward, afterward
confirmation,exp12_test_edit_10,test_edit,canonical,1,SKILL_END,5,36,-104,382,.ĊĊ,".

"
confirmation,exp12_test_edit_10,test_edit,canonical,1,SYSTEM_END,0,43,-97,29130,Ġdeciding, deciding
confirmation,exp12_test_edit_10,test_edit,canonical,1,SYSTEM_END,1,44,-96,279,Ġthe, the
confirmation,exp12_test_edit_10,test_edit,canonical,1,SYSTEM_END,2,45,-95,1156,Ġfirst, first
confirmation,exp12_test_edit_10,test_edit,canonical,1,SYSTEM_END,3,46,-94,1917,Ġaction, action
confirmation,exp12_test_edit_10,test_edit,canonical,1,SYSTEM_END,4,47,-93,13,.,.
confirmation,exp12_test_edit_10,test_edit,canonical,1,SYSTEM_END,5,48,-92,151645,<|im_end|>,<|im_end|>
confirmation,exp12_test_edit_10,test_edit,canonical,1,ISSUE_END,0,80,-60,17112,Ġtargeted, targeted
confirmation,exp12_test_edit_10,test_edit,canonical,1,ISSUE_END,1,81,-59,1273,Ġtest, test
confirmation,exp12_test_edit_10,test_edit,canonical,1,ISSUE_END,2,82,-58,525,Ġare, are
confirmation,exp12_test_edit_10,test_edit,canonical,1,ISSUE_END,3,83,-57,2176,Ġboth, both
confirmation,exp12_test_edit_10,test_edit,canonical,1,ISSUE_END,4,84,-56,2500,Ġavailable, available
confirmation,exp12_test_edit_10,test_edit,canonical,1,ISSUE_END,5,85,-55,382,.ĊĊ,".

"
confirmation,exp12_test_edit_10,test_edit,canonical,1,DETAIL_END,0,93,-47,1459,Ġpoint, point
confirmation,exp12_test_edit_10,test_edit,canonical,1,DETAIL_END,1,94,-46,374,Ġis, is
confirmation,exp12_test_edit_10,test_edit,canonical,1,DETAIL_END,2,95,-45,1565,Ġ`, `
confirmation,exp12_test_edit_10,test_edit,canonical,1,DETAIL_END,3,96,-44,17325,resolve,resolve
confirmation,exp12_test_edit_10,test_edit,canonical,1,DETAIL_END,4,97,-43,35947,_alias,_alias
confirmation,exp12_test_edit_10,test_edit,canonical,1,DETAIL_END,5,98,-42,62338,`.ĊĊ,"`.

"
confirmation,exp12_test_edit_10,test_edit,canonical,1,ACTION0_END,0,113,-27,91578,_resolver,_resolver
confirmation,exp12_test_edit_10,test_edit,canonical,1,ACTION0_END,1,114,-26,17932,_edge,_edge
confirmation,exp12_test_edit_10,test_edit,canonical,1,ACTION0_END,2,115,-25,62,_,_
confirmation,exp12_test_edit_10,test_edit,canonical,1,ACTION0_END,3,116,-24,16,1,1
confirmation,exp12_test_edit_10,test_edit,canonical,1,ACTION0_END,4,117,-23,15,0,0
confirmation,exp12_test_edit_10,test_edit,canonical,1,ACTION0_END,5,118,-22,1138,""")Ċ",""")
"
confirmation,exp12_test_edit_10,test_edit,canonical,1,ACTION1_END,0,122,-18,445,"(""","("""
confirmation,exp12_test_edit_10,test_edit,canonical,1,ACTION1_END,1,123,-17,3548,src,src
confirmation,exp12_test_edit_10,test_edit,canonical,1,ACTION1_END,2,124,-16,32426,/res,/res
confirmation,exp12_test_edit_10,test_edit,canonical,1,ACTION1_END,3,125,-15,7921,olver,olver
confirmation,exp12_test_edit_10,test_edit,canonical,1,ACTION1_END,4,126,-14,7197,.py,.py
confirmation,exp12_test_edit_10,test_edit,canonical,1,ACTION1_END,5,127,-13,5130,""")ĊĊ",""")

"
confirmation,exp12_test_edit_10,test_edit,canonical,1,FINAL_INSTRUCTION_END,0,129,-11,279,Ġthe, the
confirmation,exp12_test_edit_10,test_edit,canonical,1,FINAL_INSTRUCTION_END,1,130,-10,3175,Ġsingle, single
confirmation,exp12_test_edit_10,test_edit,canonical,1,FINAL_INSTRUCTION_END,2,131,-9,1790,Ġnext, next
confirmation,exp12_test_edit_10,test_edit,canonical,1,FINAL_INSTRUCTION_END,3,132,-8,1917,Ġaction, action
confirmation,exp12_test_edit_10,test_edit,canonical,1,FINAL_INSTRUCTION_END,4,133,-7,1431,Ġnow, now
confirmation,exp12_test_edit_10,test_edit,canonical,1,FINAL_INSTRUCTION_END,5,134,-6,13,.,.
confirmation,exp12_test_edit_10,test_edit,canonical,1,USER_END,0,130,-10,3175,Ġsingle, single
confirmation,exp12_test_edit_10,test_edit,canonical,1,USER_END,1,131,-9,1790,Ġnext, next
confirmation,exp12_test_edit_10,test_edit,canonical,1,USER_END,2,132,-8,1917,Ġaction, action
confirmation,exp12_test_edit_10,test_edit,canonical,1,USER_END,3,133,-7,1431,Ġnow, now
confirmation,exp12_test_edit_10,test_edit,canonical,1,USER_END,4,134,-6,13,.,.
confirmation,exp12_test_edit_10,test_edit,canonical,1,USER_END,5,135,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_test_edit_10,test_edit,canonical,1,GENERATION_BOUNDARY,0,134,-6,13,.,.
confirmation,exp12_test_edit_10,test_edit,canonical,1,GENERATION_BOUNDARY,1,135,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_test_edit_10,test_edit,canonical,1,GENERATION_BOUNDARY,2,136,-4,198,Ċ,"
"
confirmation,exp12_test_edit_10,test_edit,canonical,1,GENERATION_BOUNDARY,3,137,-3,151644,<|im_start|>,<|im_start|>
confirmation,exp12_test_edit_10,test_edit,canonical,1,GENERATION_BOUNDARY,4,138,-2,77091,assistant,assistant
confirmation,exp12_test_edit_10,test_edit,canonical,1,GENERATION_BOUNDARY,5,139,-1,198,Ċ,"
"
confirmation,exp12_test_edit_10,test_edit,paraphrase,1,SKILL_END,0,32,-109,1273,Ġtest, test
